candidate_rank,candidate_id,name,birth_year,occupation,country_name,gender,wikipedia_languages,hpi,source_record_url,milestone_by_26_status,research_status,selection_note
551,candidate-0551-salif-keita,Salif Keita,1949,MUSICIAN,Mali,M,47,67.83,https://en.wikipedia.org/?curid=734004,unresearched,unverified_candidate,Ranked for research discovery; HPI is not evidence of early success.
425,candidate-0425-thierry-henry,Thierry Henry,1977,SOCCER PLAYER,France,M,88,68.81,https://en.wikipedia.org/?curid=220160,unresearched,unverified_candidate,Ranked for research discovery; HPI is not evidence of early success.
1227,candidate-1227-helena-suková,Helena Suková,1965,TENNIS PLAYER,Czechia,F,36,58.94,https://en.wikipedia.org/?curid=1920271,unresearched,unverified_candidate,Ranked for research discovery; HPI is not evidence of early success.
2272,candidate-2272-bertrand-piccard,Bertrand Piccard,1958,EXPLORER,Switzerland,M,28,59.75,https://en.wikipedia.org/?curid=653468,unresearched,unverified_candidate,Ranked for research discovery; HPI is not evidence of early success.
33,candidate-0033-norman-foster-baron-foster-of-thames-bank,"Norman Foster, Baron Foster of Thames Bank",1935,ARCHITECT,United Kingdom,M,64,78.70,https://en.wikipedia.org/?curid=21641,unresearched,unverified_candidate,Ranked for research discovery; HPI is not evidence of early success.
2167,candidate-2167-serge-klarsfeld,Serge Klarsfeld,1935,SOCIAL ACTIVIST,Romania,M,22,61.89,https://en.wikipedia.org/?curid=561223,unresearched,unverified_candidate,Ranked for research discovery; HPI is not evidence of early success.
2506,candidate-2506-fyodor-konyukhov,Fyodor Konyukhov,1951,EXPLORER,,M,15,55.55,https://en.wikipedia.org/?curid=11865998,unresearched,unverified_candidate,Ranked for research discovery; HPI is not evidence of early success.
1240,candidate-1240-mustafa-dağıstanlı,Mustafa Dağıstanlı,1931,WRESTLER,Türkiye,M,17,58.74,https://en.wikipedia.org/?curid=9372123,unresearched,unverified_candidate,Ranked for research discovery; HPI is not evidence of early success.
2226,candidate-2226-greta-thunberg,Greta Thunberg,2003,SOCIAL ACTIVIST,Sweden,F,118,60.67,https://en.wikipedia.org/?curid=59214935,unresearched,unverified_candidate,Ranked for research discovery; HPI is not evidence of early success.
2785,candidate-2785-danny-makkelie,Danny Makkelie,1983,REFEREE,Curaçao,M,26,50.58,https://en.wikipedia.org/?curid=40110770,unresearched,unverified_candidate,Ranked for research discovery; HPI is not evidence of early success.
647,candidate-0647-alfonso-cuarón,Alfonso Cuarón,1961,FILM DIRECTOR,Mexico,M,68,66.80,https://en.wikipedia.org/?curid=1247,unresearched,unverified_candidate,Ranked for research discovery; HPI is not evidence of early success.
1168,candidate-1168-bjarne-riis,Bjarne Riis,1964,CYCLIST,Denmark,M,30,59.71,https://en.wikipedia.org/?curid=384844,unresearched,unverified_candidate,Ranked for research discovery; HPI is not evidence of early success.
