candidate_rank,candidate_id,name,birth_year,occupation,country_name,gender,wikipedia_languages,hpi,source_record_url,milestone_by_26_status,research_status,selection_note
1482,candidate-1482-leif-mortensen,Leif Mortensen,1946,CYCLIST,Denmark,M,18,55.95,https://en.wikipedia.org/?curid=17709610,unresearched,unverified_candidate,Ranked for research discovery; HPI is not evidence of early success.
2534,candidate-2534-peter-forsberg,Peter Forsberg,1973,HOCKEY PLAYER,Sweden,M,30,55.16,https://en.wikipedia.org/?curid=434330,unresearched,unverified_candidate,Ranked for research discovery; HPI is not evidence of early success.
2575,candidate-2575-sissy-schwarz,Sissy Schwarz,1936,SKATER,Austria,F,16,54.27,https://en.wikipedia.org/?curid=6018262,unresearched,unverified_candidate,Ranked for research discovery; HPI is not evidence of early success.
1201,candidate-1201-klim-churyumov,Klim Churyumov,1937,ASTRONOMER,Ukraine,M,21,59.36,https://en.wikipedia.org/?curid=44383778,unresearched,unverified_candidate,Ranked for research discovery; HPI is not evidence of early success.
2262,candidate-2262-sonja-edström,Sonja Edström,1930,SKIER,Sweden,F,22,59.92,https://en.wikipedia.org/?curid=6094583,unresearched,unverified_candidate,Ranked for research discovery; HPI is not evidence of early success.
323,candidate-0323-arto-paasilinna,Arto Paasilinna,1942,WRITER,Finland,M,41,70.00,https://en.wikipedia.org/?curid=1647525,unresearched,unverified_candidate,Ranked for research discovery; HPI is not evidence of early success.
1551,candidate-1551-vladimir-tukmakov,Vladimir Tukmakov,1946,CHESS PLAYER,,M,16,54.88,https://en.wikipedia.org/?curid=6082639,unresearched,unverified_candidate,Ranked for research discovery; HPI is not evidence of early success.
512,candidate-0512-yevgeny-yevtushenko,Yevgeny Yevtushenko,1933,WRITER,Russia,M,61,68.09,https://en.wikipedia.org/?curid=531887,unresearched,unverified_candidate,Ranked for research discovery; HPI is not evidence of early success.
2197,candidate-2197-yuri-artyukhin,Yuri Artyukhin,1930,ASTRONAUT,Russia,M,28,61.37,https://en.wikipedia.org/?curid=350770,unresearched,unverified_candidate,Ranked for research discovery; HPI is not evidence of early success.
1882,candidate-1882-emily-kristine-pedersen,Emily Kristine Pedersen,1996,GOLFER,Denmark,F,5,19.20,https://en.wikipedia.org/?curid=54812494,unresearched,unverified_candidate,Ranked for research discovery; HPI is not evidence of early success.
178,candidate-0178-harry-nilsson,Harry Nilsson,1941,SINGER,United States,M,38,74.11,https://en.wikipedia.org/?curid=147406,unresearched,unverified_candidate,Ranked for research discovery; HPI is not evidence of early success.
1084,candidate-1084-alberto-contador,Alberto Contador,1982,CYCLIST,Spain,M,63,60.34,https://en.wikipedia.org/?curid=5606060,unresearched,unverified_candidate,Ranked for research discovery; HPI is not evidence of early success.
