candidate_rank,candidate_id,name,birth_year,occupation,country_name,gender,wikipedia_languages,hpi,source_record_url,milestone_by_26_status,research_status,selection_note
240,candidate-0240-anatoliy-solovianenko,Anatoliy Solovianenko,1932,SINGER,Ukraine,M,120,72.03,https://en.wikipedia.org/?curid=33784617,unresearched,unverified_candidate,Ranked for research discovery; HPI is not evidence of early success.
892,candidate-0892-herbert-hainer,Herbert Hainer,1954,BUSINESSPERSON,Germany,M,17,62.43,https://en.wikipedia.org/?curid=3078736,unresearched,unverified_candidate,Ranked for research discovery; HPI is not evidence of early success.
1216,candidate-1216-vladimir-kozlov,Vladimir Kozlov,1979,WRESTLER,Ukraine,M,25,59.10,https://en.wikipedia.org/?curid=3761307,unresearched,unverified_candidate,Ranked for research discovery; HPI is not evidence of early success.
778,candidate-0778-kisho-kurokawa,Kisho Kurokawa,1934,ARCHITECT,Japan,M,26,63.67,https://en.wikipedia.org/?curid=615202,unresearched,unverified_candidate,Ranked for research discovery; HPI is not evidence of early success.
635,candidate-0635-lee-kun-hee,Lee Kun-hee,1942,BUSINESSPERSON,South Korea,M,29,67.05,https://en.wikipedia.org/?curid=1324570,unresearched,unverified_candidate,Ranked for research discovery; HPI is not evidence of early success.
1994,candidate-1994-svetlana-savitskaya,Svetlana Savitskaya,1948,ASTRONAUT,Russia,F,65,67.55,https://en.wikipedia.org/?curid=192137,unresearched,unverified_candidate,Ranked for research discovery; HPI is not evidence of early success.
2277,candidate-2277-alexis-texas,Alexis Texas,1985,PORNOGRAPHIC ACTOR,Panama,F,46,59.68,https://en.wikipedia.org/?curid=19760542,unresearched,unverified_candidate,Ranked for research discovery; HPI is not evidence of early success.
1733,candidate-1733-gary-hug,Gary Hug,1950,ASTRONOMER,,M,17,49.93,https://en.wikipedia.org/?curid=760400,unresearched,unverified_candidate,Ranked for research discovery; HPI is not evidence of early success.
1169,candidate-1169-ivo-daneu,Ivo Daneu,1937,BASKETBALL PLAYER,Slovenia,M,22,59.71,https://en.wikipedia.org/?curid=12599777,unresearched,unverified_candidate,Ranked for research discovery; HPI is not evidence of early success.
1864,candidate-1864-jeremy-kleiner,Jeremy Kleiner,1976,PRODUCER,,M,16,38.96,https://en.wikipedia.org/?curid=41830509,unresearched,unverified_candidate,Ranked for research discovery; HPI is not evidence of early success.
1087,candidate-1087-ian-murdock,Ian Murdock,1973,COMPUTER SCIENTIST,Germany,M,40,60.33,https://en.wikipedia.org/?curid=14851,unresearched,unverified_candidate,Ranked for research discovery; HPI is not evidence of early success.
1600,candidate-1600-georgina-rodríguez,Georgina Rodríguez,1994,MODEL,Argentina,F,22,53.63,https://en.wikipedia.org/?curid=63430019,unresearched,unverified_candidate,Ranked for research discovery; HPI is not evidence of early success.
