candidate_rank,candidate_id,name,birth_year,occupation,country_name,gender,wikipedia_languages,hpi,source_record_url,milestone_by_26_status,research_status,selection_note
2313,candidate-2313-toralf-engan,Toralf Engan,1936,SKIER,Norway,M,20,59.07,https://en.wikipedia.org/?curid=3201059,unresearched,unverified_candidate,Ranked for research discovery; HPI is not evidence of early success.
1703,candidate-1703-yael-abecassis,Yael Abecassis,1967,MODEL,Israel,F,18,50.82,https://en.wikipedia.org/?curid=1209032,unresearched,unverified_candidate,Ranked for research discovery; HPI is not evidence of early success.
59,candidate-0059-tim-cook,Tim Cook,1960,BUSINESSPERSON,United States,M,64,76.97,https://en.wikipedia.org/?curid=46878774,unresearched,unverified_candidate,Ranked for research discovery; HPI is not evidence of early success.
971,candidate-0971-zdeňka-vávrová,Zdeňka Vávrová,1945,ASTRONOMER,Czech Republic,F,29,61.35,https://en.wikipedia.org/?curid=624269,unresearched,unverified_candidate,Ranked for research discovery; HPI is not evidence of early success.
1588,candidate-1588-ekta-kapoor,Ekta Kapoor,1975,PRODUCER,India,F,32,54.00,https://en.wikipedia.org/?curid=11783106,unresearched,unverified_candidate,Ranked for research discovery; HPI is not evidence of early success.
655,candidate-0655-ben-feringa,Ben Feringa,1951,CHEMIST,Netherlands,M,55,66.64,https://en.wikipedia.org/?curid=44954369,unresearched,unverified_candidate,Ranked for research discovery; HPI is not evidence of early success.
2214,candidate-2214-mohamed-bouazizi,Mohamed Bouazizi,1984,SOCIAL ACTIVIST,Tunisia,M,45,60.94,https://en.wikipedia.org/?curid=30472177,unresearched,unverified_candidate,Ranked for research discovery; HPI is not evidence of early success.
446,candidate-0446-brian-epstein,Brian Epstein,1934,BUSINESSPERSON,United Kingdom,M,46,68.57,https://en.wikipedia.org/?curid=129194,unresearched,unverified_candidate,Ranked for research discovery; HPI is not evidence of early success.
630,candidate-0630-roy-andersson,Roy Andersson,1943,FILM DIRECTOR,Sweden,M,36,67.14,https://en.wikipedia.org/?curid=1662373,unresearched,unverified_candidate,Ranked for research discovery; HPI is not evidence of early success.
362,candidate-0362-manu-chao,Manu Chao,1961,SINGER,France,M,42,69.26,https://en.wikipedia.org/?curid=80020,unresearched,unverified_candidate,Ranked for research discovery; HPI is not evidence of early success.
2934,candidate-2934-heidi-løke,Heidi Løke,1982,HANDBALL PLAYER,Norway,F,26,47.84,https://en.wikipedia.org/?curid=20549644,unresearched,unverified_candidate,Ranked for research discovery; HPI is not evidence of early success.
891,candidate-0891-svetislav-pešić,Svetislav Pešić,1949,BASKETBALL PLAYER,Serbia,M,22,62.46,https://en.wikipedia.org/?curid=12208744,unresearched,unverified_candidate,Ranked for research discovery; HPI is not evidence of early success.
