candidate_rank,candidate_id,name,birth_year,occupation,country_name,gender,wikipedia_languages,hpi,source_record_url,milestone_by_26_status,research_status,selection_note
1271,candidate-1271-jelena-dokic,Jelena Dokic,1983,TENNIS PLAYER,Croatia,F,39,58.42,https://en.wikipedia.org/?curid=346733,unresearched,unverified_candidate,Ranked for research discovery; HPI is not evidence of early success.
2526,candidate-2526-p-v-sindhu,P. V. Sindhu,1995,BADMINTON PLAYER,India,F,56,55.26,https://en.wikipedia.org/?curid=29274314,unresearched,unverified_candidate,Ranked for research discovery; HPI is not evidence of early success.
1095,candidate-1095-a-r-penck,A. R. Penck,1939,PAINTER,Germany,M,26,60.28,https://en.wikipedia.org/?curid=4580506,unresearched,unverified_candidate,Ranked for research discovery; HPI is not evidence of early success.
1924,candidate-1924-mahsa-amini,Mahsa Amini,1999,INSPIRATION,Iran,F,41,74.53,https://en.wikipedia.org/?curid=75111108,unresearched,unverified_candidate,Ranked for research discovery; HPI is not evidence of early success.
616,candidate-0616-chris-de-burgh,Chris de Burgh,1948,MUSICIAN,Argentina,M,38,67.30,https://en.wikipedia.org/?curid=823779,unresearched,unverified_candidate,Ranked for research discovery; HPI is not evidence of early success.
685,candidate-0685-bent-larsen,Bent Larsen,1935,CHESS PLAYER,Denmark,M,43,65.77,https://en.wikipedia.org/?curid=319789,unresearched,unverified_candidate,Ranked for research discovery; HPI is not evidence of early success.
2320,candidate-2320-momčilo-perišić,Momčilo Perišić,1944,MILITARY PERSONNEL,Serbia,M,16,58.90,https://en.wikipedia.org/?curid=4684323,unresearched,unverified_candidate,Ranked for research discovery; HPI is not evidence of early success.
1603,candidate-1603-álex-pina,Álex Pina,1967,PRODUCER,Spain,M,19,53.59,https://en.wikipedia.org/?curid=60108466,unresearched,unverified_candidate,Ranked for research discovery; HPI is not evidence of early success.
2189,candidate-2189-vladimir-lyakhov,Vladimir Lyakhov,1941,ASTRONAUT,Ukraine,M,29,61.53,https://en.wikipedia.org/?curid=873833,unresearched,unverified_candidate,Ranked for research discovery; HPI is not evidence of early success.
149,candidate-0149-robert-kiyosaki,Robert Kiyosaki,1947,BUSINESSPERSON,United States,M,55,74.54,https://en.wikipedia.org/?curid=473309,unresearched,unverified_candidate,Ranked for research discovery; HPI is not evidence of early success.
434,candidate-0434-ruud-krol,Ruud Krol,1949,SOCCER PLAYER,Netherlands,M,36,68.71,https://en.wikipedia.org/?curid=1298333,unresearched,unverified_candidate,Ranked for research discovery; HPI is not evidence of early success.
1303,candidate-1303-valéria-gyenge,Valéria Gyenge,1933,SWIMMER,Hungary,F,23,57.92,https://en.wikipedia.org/?curid=17264219,unresearched,unverified_candidate,Ranked for research discovery; HPI is not evidence of early success.
