candidate_rank,candidate_id,name,birth_year,occupation,country_name,gender,wikipedia_languages,hpi,source_record_url,milestone_by_26_status,research_status,selection_note
743,candidate-0743-federico-faggin,Federico Faggin,1941,PHYSICIST,Italy,M,24,64.26,https://en.wikipedia.org/?curid=378171,unresearched,unverified_candidate,Ranked for research discovery; HPI is not evidence of early success.
484,candidate-0484-zoia-ceaușescu,Zoia Ceaușescu,1949,MATHEMATICIAN,Romania,F,26,68.26,https://en.wikipedia.org/?curid=8072034,unresearched,unverified_candidate,Ranked for research discovery; HPI is not evidence of early success.
911,candidate-0911-klaus-wolfermann,Klaus Wolfermann,1946,ATHLETE,Germany,M,28,62.21,https://en.wikipedia.org/?curid=6533852,unresearched,unverified_candidate,Ranked for research discovery; HPI is not evidence of early success.
1906,candidate-1906-norman-schwarzkopf-jr,Norman Schwarzkopf Jr.,1934,MILITARY PERSONNEL,United States,M,37,76.12,https://en.wikipedia.org/?curid=443561,unresearched,unverified_candidate,Ranked for research discovery; HPI is not evidence of early success.
2520,candidate-2520-milorad-mažić,Milorad Mažić,1973,REFEREE,Serbia,M,34,55.35,https://en.wikipedia.org/?curid=36960587,unresearched,unverified_candidate,Ranked for research discovery; HPI is not evidence of early success.
2218,candidate-2218-pavel-grachev,Pavel Grachev,1948,MILITARY PERSONNEL,Russia,M,27,60.84,https://en.wikipedia.org/?curid=4148382,unresearched,unverified_candidate,Ranked for research discovery; HPI is not evidence of early success.
1848,candidate-1848-ángel-cabrera,Ángel Cabrera,1969,GOLFER,Argentina,M,18,42.85,https://en.wikipedia.org/?curid=1961587,unresearched,unverified_candidate,Ranked for research discovery; HPI is not evidence of early success.
68,candidate-0068-samuel-l-jackson,Samuel L. Jackson,1948,ACTOR,United States,M,84,76.35,https://en.wikipedia.org/?curid=54306,unresearched,unverified_candidate,Ranked for research discovery; HPI is not evidence of early success.
573,candidate-0573-julian-assange,Julian Assange,1971,JOURNALIST,Australia,M,107,67.66,https://en.wikipedia.org/?curid=26033941,unresearched,unverified_candidate,Ranked for research discovery; HPI is not evidence of early success.
836,candidate-0836-uljana-semjonova,Uljana Semjonova,1952,BASKETBALL PLAYER,Lithuania,F,32,63.04,https://en.wikipedia.org/?curid=1007478,unresearched,unverified_candidate,Ranked for research discovery; HPI is not evidence of early success.
1261,candidate-1261-diébédo-francis-kéré,Diébédo Francis Kéré,1965,ARCHITECT,Burkina Faso,M,27,58.51,https://en.wikipedia.org/?curid=25986110,unresearched,unverified_candidate,Ranked for research discovery; HPI is not evidence of early success.
2010,candidate-2010-go-nagai,Go Nagai,1945,COMIC ARTIST,Japan,M,22,66.79,https://en.wikipedia.org/?curid=47818643,unresearched,unverified_candidate,Ranked for research discovery; HPI is not evidence of early success.
