candidate_rank,candidate_id,name,birth_year,occupation,country_name,gender,wikipedia_languages,hpi,source_record_url,milestone_by_26_status,research_status,selection_note
851,candidate-0851-giannis-antetokounmpo,Giannis Antetokounmpo,1994,BASKETBALL PLAYER,Greece,M,58,62.91,https://en.wikipedia.org/?curid=38153033,unresearched,unverified_candidate,Ranked for research discovery; HPI is not evidence of early success.
1531,candidate-1531-péter-bakonyi,Péter Bakonyi,1938,FENCER,Hungary,M,17,55.22,https://en.wikipedia.org/?curid=30093435,unresearched,unverified_candidate,Ranked for research discovery; HPI is not evidence of early success.
2909,candidate-2909-joël-abati,Joël Abati,1970,HANDBALL PLAYER,Martinique,M,21,48.30,https://en.wikipedia.org/?curid=2561316,unresearched,unverified_candidate,Ranked for research discovery; HPI is not evidence of early success.
1831,candidate-1831-iván-trevejo,Iván Trevejo,1971,FENCER,Cuba,M,16,44.01,https://en.wikipedia.org/?curid=34672231,unresearched,unverified_candidate,Ranked for research discovery; HPI is not evidence of early success.
185,candidate-0185-ada-yonath,Ada Yonath,1939,BIOLOGIST,Israel,F,81,74.00,https://en.wikipedia.org/?curid=38502761,unresearched,unverified_candidate,Ranked for research discovery; HPI is not evidence of early success.
270,candidate-0270-ei-ichi-negishi,Ei-ichi Negishi,1935,CHEMIST,China,M,63,71.28,https://en.wikipedia.org/?curid=15858460,unresearched,unverified_candidate,Ranked for research discovery; HPI is not evidence of early success.
1500,candidate-1500-franco-bitossi,Franco Bitossi,1940,CYCLIST,,M,17,55.78,https://en.wikipedia.org/?curid=8464489,unresearched,unverified_candidate,Ranked for research discovery; HPI is not evidence of early success.
748,candidate-0748-carlos-pace,Carlos Pace,1944,RACING DRIVER,Brazil,M,26,64.16,https://en.wikipedia.org/?curid=1219709,unresearched,unverified_candidate,Ranked for research discovery; HPI is not evidence of early success.
1187,candidate-1187-antonio-saura,Antonio Saura,1930,PAINTER,Spain,M,22,59.51,https://en.wikipedia.org/?curid=3879164,unresearched,unverified_candidate,Ranked for research discovery; HPI is not evidence of early success.
69,candidate-0069-andré-rieu,André Rieu,1949,MUSICIAN,Netherlands,M,44,76.28,https://en.wikipedia.org/?curid=1351589,unresearched,unverified_candidate,Ranked for research discovery; HPI is not evidence of early success.
2992,candidate-2992-aleksandr-tuchkin,Aleksandr Tuchkin,1964,,Ukraine,M,15,46.75,https://en.wikipedia.org/?curid=15560966,unresearched,unverified_candidate,Ranked for research discovery; HPI is not evidence of early success.
1616,candidate-1616-patricia-urquiola,Patricia Urquiola,1961,ARCHITECT,Spain,F,17,53.27,https://en.wikipedia.org/?curid=12057935,unresearched,unverified_candidate,Ranked for research discovery; HPI is not evidence of early success.
