candidate_rank,candidate_id,name,birth_year,occupation,country_name,gender,wikipedia_languages,hpi,source_record_url,milestone_by_26_status,research_status,selection_note
1978,candidate-1978-wayne-gretzky,Wayne Gretzky,1961,HOCKEY PLAYER,Canada,M,60,68.72,https://en.wikipedia.org/?curid=33422,unresearched,unverified_candidate,Ranked for research discovery; HPI is not evidence of early success.
1198,candidate-1198-esa-pekka-salonen,Esa-Pekka Salonen,1958,CONDUCTOR,Finland,M,30,59.41,https://en.wikipedia.org/?curid=370462,unresearched,unverified_candidate,Ranked for research discovery; HPI is not evidence of early success.
2422,candidate-2422-magnus-wislander,Magnus Wislander,1964,HANDBALL PLAYER,Sweden,M,27,56.94,https://en.wikipedia.org/?curid=2432390,unresearched,unverified_candidate,Ranked for research discovery; HPI is not evidence of early success.
2363,candidate-2363-roberto-clemente,Roberto Clemente,1934,BASEBALL PLAYER,Puerto Rico,M,23,58.09,https://en.wikipedia.org/?curid=25901,unresearched,unverified_candidate,Ranked for research discovery; HPI is not evidence of early success.
1534,candidate-1534-demetrios-christodoulou,Demetrios Christodoulou,1951,MATHEMATICIAN,Greece,M,19,55.17,https://en.wikipedia.org/?curid=2407999,unresearched,unverified_candidate,Ranked for research discovery; HPI is not evidence of early success.
2265,candidate-2265-gilbert-george,Gilbert & George,1943,ARTIST,,,18,59.85,https://en.wikipedia.org/?curid=186480,unresearched,unverified_candidate,Ranked for research discovery; HPI is not evidence of early success.
755,candidate-0755-bruno-sammartino,Bruno Sammartino,1935,WRESTLER,Italy,M,28,64.11,https://en.wikipedia.org/?curid=332386,unresearched,unverified_candidate,Ranked for research discovery; HPI is not evidence of early success.
2878,candidate-2878-sérgio-santos,Sérgio Santos,1975,VOLLEYBALL PLAYER,Brazil,M,26,48.75,https://en.wikipedia.org/?curid=12573183,unresearched,unverified_candidate,Ranked for research discovery; HPI is not evidence of early success.
254,candidate-0254-ralph-m-steinman,Ralph M. Steinman,1943,BIOLOGIST,Canada,M,55,71.77,https://en.wikipedia.org/?curid=13305393,unresearched,unverified_candidate,Ranked for research discovery; HPI is not evidence of early success.
1099,candidate-1099-boris-vallejo,Boris Vallejo,1941,PAINTER,Peru,M,27,60.27,https://en.wikipedia.org/?curid=766490,unresearched,unverified_candidate,Ranked for research discovery; HPI is not evidence of early success.
2755,candidate-2755-manny-ramirez,Manny Ramirez,1972,BASEBALL PLAYER,Dominican Republic,M,25,51.04,https://en.wikipedia.org/?curid=2188476,unresearched,unverified_candidate,Ranked for research discovery; HPI is not evidence of early success.
29,candidate-0029-florentino-pérez,Florentino Pérez,1947,BUSINESSPERSON,Spain,M,52,78.86,https://en.wikipedia.org/?curid=2919782,unresearched,unverified_candidate,Ranked for research discovery; HPI is not evidence of early success.
