candidate_rank,candidate_id,name,birth_year,occupation,country_name,gender,wikipedia_languages,hpi,source_record_url,milestone_by_26_status,research_status,selection_note
2453,candidate-2453-nasirul-mulk,Nasirul Mulk,1950,JUDGE,Pakistan,M,18,56.44,https://en.wikipedia.org/?curid=22323581,unresearched,unverified_candidate,Ranked for research discovery; HPI is not evidence of early success.
1715,candidate-1715-ana-beatriz-barros,Ana Beatriz Barros,1982,MODEL,Brazil,F,33,50.50,https://en.wikipedia.org/?curid=1472229,unresearched,unverified_candidate,Ranked for research discovery; HPI is not evidence of early success.
1955,candidate-1955-roberto-cavalli,Roberto Cavalli,1940,FASHION DESIGNER,Italy,M,36,70.27,https://en.wikipedia.org/?curid=2437077,unresearched,unverified_candidate,Ranked for research discovery; HPI is not evidence of early success.
2676,candidate-2676-luis-medina-cantalejo,Luis Medina Cantalejo,1964,REFEREE,Spain,M,23,52.38,https://en.wikipedia.org/?curid=5561770,unresearched,unverified_candidate,Ranked for research discovery; HPI is not evidence of early success.
2091,candidate-2091-vladislav-volkov,Vladislav Volkov,1935,ASTRONAUT,Russia,M,34,63.95,https://en.wikipedia.org/?curid=197551,unresearched,unverified_candidate,Ranked for research discovery; HPI is not evidence of early success.
2377,candidate-2377-semmy-schilt,Semmy Schilt,1973,MARTIAL ARTS,Netherlands,M,31,57.83,https://en.wikipedia.org/?curid=3440458,unresearched,unverified_candidate,Ranked for research discovery; HPI is not evidence of early success.
1537,candidate-1537-rineke-dijkstra,Rineke Dijkstra,1959,PHOTOGRAPHER,Netherlands,F,20,55.07,https://en.wikipedia.org/?curid=8345786,unresearched,unverified_candidate,Ranked for research discovery; HPI is not evidence of early success.
2565,candidate-2565-erich-kühnhackl,Erich Kühnhackl,1950,HOCKEY PLAYER,Czechia,M,15,54.53,https://en.wikipedia.org/?curid=11296396,unresearched,unverified_candidate,Ranked for research discovery; HPI is not evidence of early success.
56,candidate-0056-toto-cutugno,Toto Cutugno,1943,SINGER,Italy,M,74,77.36,https://en.wikipedia.org/?curid=263914,unresearched,unverified_candidate,Ranked for research discovery; HPI is not evidence of early success.
377,candidate-0377-chris-slade,Chris Slade,1946,MUSICIAN,United Kingdom,M,24,69.13,https://en.wikipedia.org/?curid=1248281,unresearched,unverified_candidate,Ranked for research discovery; HPI is not evidence of early success.
1561,candidate-1561-okko-kamu,Okko Kamu,1946,CONDUCTOR,Finland,M,15,54.70,https://en.wikipedia.org/?curid=4431024,unresearched,unverified_candidate,Ranked for research discovery; HPI is not evidence of early success.
2997,candidate-2997-zhu-ting,Zhu Ting,1994,VOLLEYBALL PLAYER,China,F,23,46.66,https://en.wikipedia.org/?curid=40635855,unresearched,unverified_candidate,Ranked for research discovery; HPI is not evidence of early success.
