candidate_rank,candidate_id,name,birth_year,occupation,country_name,gender,wikipedia_languages,hpi,source_record_url,milestone_by_26_status,research_status,selection_note
1549,candidate-1549-catherine-martin,Catherine Martin,1965,DESIGNER,Australia,F,17,54.90,https://en.wikipedia.org/?curid=7134804,unresearched,unverified_candidate,Ranked for research discovery; HPI is not evidence of early success.
678,candidate-0678-william-c-campbell,William C. Campbell,1930,CHEMIST,Ireland,M,55,65.97,https://en.wikipedia.org/?curid=48059538,unresearched,unverified_candidate,Ranked for research discovery; HPI is not evidence of early success.
806,candidate-0806-ira-von-fürstenberg,Ira von Fürstenberg,1940,MODEL,Italy,F,20,63.32,https://en.wikipedia.org/?curid=296057,unresearched,unverified_candidate,Ranked for research discovery; HPI is not evidence of early success.
2364,candidate-2364-hermann-huppen,Hermann Huppen,1938,COMIC ARTIST,Belgium,M,15,58.06,https://en.wikipedia.org/?curid=55344,unresearched,unverified_candidate,Ranked for research discovery; HPI is not evidence of early success.
1138,candidate-1138-galina-prozumenshchikova,Galina Prozumenshchikova,1948,SWIMMER,,F,30,59.94,https://en.wikipedia.org/?curid=18012942,unresearched,unverified_candidate,Ranked for research discovery; HPI is not evidence of early success.
415,candidate-0415-dr-alban,Dr. Alban,1957,MUSICIAN,Nigeria,M,39,68.88,https://en.wikipedia.org/?curid=920887,unresearched,unverified_candidate,Ranked for research discovery; HPI is not evidence of early success.
99,candidate-0099-james-cameron,James Cameron,1954,FILM DIRECTOR,Canada,M,102,75.33,https://en.wikipedia.org/?curid=15622,unresearched,unverified_candidate,Ranked for research discovery; HPI is not evidence of early success.
2783,candidate-2783-cris-cyborg,Cris Cyborg,1985,MARTIAL ARTS,Brazil,F,21,50.63,https://en.wikipedia.org/?curid=18373446,unresearched,unverified_candidate,Ranked for research discovery; HPI is not evidence of early success.
2689,candidate-2689-mats-sundin,Mats Sundin,1971,HOCKEY PLAYER,Sweden,M,28,52.10,https://en.wikipedia.org/?curid=440135,unresearched,unverified_candidate,Ranked for research discovery; HPI is not evidence of early success.
2549,candidate-2549-gunde-svan,Gunde Svan,1962,SKIER,Sweden,M,27,54.83,https://en.wikipedia.org/?curid=880132,unresearched,unverified_candidate,Ranked for research discovery; HPI is not evidence of early success.
2572,candidate-2572-heini-hemmi,Heini Hemmi,1949,SKIER,Switzerland,M,18,54.35,https://en.wikipedia.org/?curid=4673372,unresearched,unverified_candidate,Ranked for research discovery; HPI is not evidence of early success.
2322,candidate-2322-said-belqola,Said Belqola,1956,REFEREE,Morocco,M,24,58.89,https://en.wikipedia.org/?curid=7516116,unresearched,unverified_candidate,Ranked for research discovery; HPI is not evidence of early success.
