candidate_rank,candidate_id,name,birth_year,occupation,country_name,gender,wikipedia_languages,hpi,source_record_url,milestone_by_26_status,research_status,selection_note
2732,candidate-2732-kumar-sangakkara,Kumar Sangakkara,1977,CRICKETER,Sri Lanka,M,26,51.36,https://en.wikipedia.org/?curid=894369,unresearched,unverified_candidate,Ranked for research discovery; HPI is not evidence of early success.
1022,candidate-1022-pietro-mennea,Pietro Mennea,1952,ATHLETE,Italy,M,41,60.90,https://en.wikipedia.org/?curid=675018,unresearched,unverified_candidate,Ranked for research discovery; HPI is not evidence of early success.
161,candidate-0161-leslie-caron,Leslie Caron,1931,ACTOR,France,F,49,74.38,https://en.wikipedia.org/?curid=17505,unresearched,unverified_candidate,Ranked for research discovery; HPI is not evidence of early success.
2048,candidate-2048-john-galliano,John Galliano,1960,FASHION DESIGNER,Gibraltar,M,36,65.35,https://en.wikipedia.org/?curid=506101,unresearched,unverified_candidate,Ranked for research discovery; HPI is not evidence of early success.
562,candidate-0562-takehiko-kawanishi,Takehiko Kawanishi,1938,SOCCER PLAYER,Japan,M,48,67.75,https://en.wikipedia.org/?curid=25864597,unresearched,unverified_candidate,Ranked for research discovery; HPI is not evidence of early success.
2238,candidate-2238-stanislav-galić,Stanislav Galić,1943,MILITARY PERSONNEL,Bosnia and Herzegovina,M,15,60.37,https://en.wikipedia.org/?curid=8192222,unresearched,unverified_candidate,Ranked for research discovery; HPI is not evidence of early success.
596,candidate-0596-harald-schumacher,Harald Schumacher,1954,SOCCER PLAYER,Germany,M,42,67.50,https://en.wikipedia.org/?curid=1253114,unresearched,unverified_candidate,Ranked for research discovery; HPI is not evidence of early success.
41,candidate-0041-mark-knopfler,Mark Knopfler,1949,MUSICIAN,United Kingdom,M,52,78.32,https://en.wikipedia.org/?curid=199158,unresearched,unverified_candidate,Ranked for research discovery; HPI is not evidence of early success.
940,candidate-0940-ove-andersson,Ove Andersson,1938,RACING DRIVER,Sweden,M,24,61.72,https://en.wikipedia.org/?curid=6622502,unresearched,unverified_candidate,Ranked for research discovery; HPI is not evidence of early success.
2047,candidate-2047-tasuku-honjo,Tasuku Honjo,1942,PHYSICIAN,Japan,M,52,65.35,https://en.wikipedia.org/?curid=42015125,unresearched,unverified_candidate,Ranked for research discovery; HPI is not evidence of early success.
2005,candidate-2005-abimael-guzmán,Abimael Guzmán,1934,SOCIAL ACTIVIST,Peru,M,34,67.08,https://en.wikipedia.org/?curid=481609,unresearched,unverified_candidate,Ranked for research discovery; HPI is not evidence of early success.
2135,candidate-2135-moana-pozzi,Moana Pozzi,1961,PORNOGRAPHIC ACTOR,Italy,F,25,62.78,https://en.wikipedia.org/?curid=74435,unresearched,unverified_candidate,Ranked for research discovery; HPI is not evidence of early success.
