candidate_rank,candidate_id,name,birth_year,occupation,country_name,gender,wikipedia_languages,hpi,source_record_url,milestone_by_26_status,research_status,selection_note
2647,candidate-2647-charles-oliveira,Charles Oliveira,1989,MARTIAL ARTS,Brazil,M,23,52.77,https://en.wikipedia.org/?curid=27167974,unresearched,unverified_candidate,Ranked for research discovery; HPI is not evidence of early success.
2677,candidate-2677-carry-geijssen,Carry Geijssen,1947,SKATER,Netherlands,F,17,52.36,https://en.wikipedia.org/?curid=4278308,unresearched,unverified_candidate,Ranked for research discovery; HPI is not evidence of early success.
222,candidate-0222-martinus-j-g-veltman,Martinus J. G. Veltman,1931,PHYSICIST,Netherlands,M,64,72.82,https://en.wikipedia.org/?curid=491723,unresearched,unverified_candidate,Ranked for research discovery; HPI is not evidence of early success.
1913,candidate-1913-buzz-aldrin,Buzz Aldrin,1930,ASTRONAUT,United States,M,101,75.43,https://en.wikipedia.org/?curid=65777,unresearched,unverified_candidate,Ranked for research discovery; HPI is not evidence of early success.
1684,candidate-1684-ding-liren,Ding Liren,1992,CHESS PLAYER,China,M,58,51.41,https://en.wikipedia.org/?curid=23287257,unresearched,unverified_candidate,Ranked for research discovery; HPI is not evidence of early success.
1735,candidate-1735-tatiana-gutsu,Tatiana Gutsu,1976,GYMNAST,Ukraine,F,24,49.91,https://en.wikipedia.org/?curid=75959,unresearched,unverified_candidate,Ranked for research discovery; HPI is not evidence of early success.
1452,candidate-1452-antanas-mockus,Antanas Mockus,1952,MATHEMATICIAN,Colombia,M,22,56.41,https://en.wikipedia.org/?curid=525901,unresearched,unverified_candidate,Ranked for research discovery; HPI is not evidence of early success.
1766,candidate-1766-hu-shuli,Hu Shuli,1953,JOURNALIST,China,F,15,47.87,https://en.wikipedia.org/?curid=467216,unresearched,unverified_candidate,Ranked for research discovery; HPI is not evidence of early success.
2700,candidate-2700-lars-eric-lundvall,Lars-Eric Lundvall,1934,HOCKEY PLAYER,Sweden,M,15,51.84,https://en.wikipedia.org/?curid=9280668,unresearched,unverified_candidate,Ranked for research discovery; HPI is not evidence of early success.
398,candidate-0398-douglas-adams,Douglas Adams,1952,WRITER,United Kingdom,M,89,68.98,https://en.wikipedia.org/?curid=8091,unresearched,unverified_candidate,Ranked for research discovery; HPI is not evidence of early success.
387,candidate-0387-dua-lipa,Dua Lipa,1995,SINGER,United Kingdom,F,98,69.08,https://en.wikipedia.org/?curid=49002318,unresearched,unverified_candidate,Ranked for research discovery; HPI is not evidence of early success.
780,candidate-0780-maria-sharapova,Maria Sharapova,1987,TENNIS PLAYER,Russia,F,97,63.61,https://en.wikipedia.org/?curid=772173,unresearched,unverified_candidate,Ranked for research discovery; HPI is not evidence of early success.
