candidate_rank,candidate_id,name,birth_year,occupation,country_name,gender,wikipedia_languages,hpi,source_record_url,milestone_by_26_status,research_status,selection_note
1925,candidate-1925-vivienne-westwood,Vivienne Westwood,1941,FASHION DESIGNER,United Kingdom,F,53,74.52,https://en.wikipedia.org/?curid=149006,unresearched,unverified_candidate,Ranked for research discovery; HPI is not evidence of early success.
2853,candidate-2853-hines-ward,Hines Ward,1976,AMERICAN FOOTBALL PLAYER,South Korea,M,16,49.21,https://en.wikipedia.org/?curid=1129656,unresearched,unverified_candidate,Ranked for research discovery; HPI is not evidence of early success.
1674,candidate-1674-izabel-goulart,Izabel Goulart,1984,MODEL,Brazil,F,31,51.78,https://en.wikipedia.org/?curid=3587838,unresearched,unverified_candidate,Ranked for research discovery; HPI is not evidence of early success.
11,candidate-0011-jean-paul-belmondo,Jean-Paul Belmondo,1933,ACTOR,France,M,93,81.93,https://en.wikipedia.org/?curid=45380,unresearched,unverified_candidate,Ranked for research discovery; HPI is not evidence of early success.
642,candidate-0642-seiji-ozawa,Seiji Ozawa,1935,CONDUCTOR,China,M,35,66.90,https://en.wikipedia.org/?curid=338770,unresearched,unverified_candidate,Ranked for research discovery; HPI is not evidence of early success.
308,candidate-0308-jerry-falwell,Jerry Falwell,1933,WRITER,Greece,M,31,70.35,https://en.wikipedia.org/?curid=16504,unresearched,unverified_candidate,Ranked for research discovery; HPI is not evidence of early success.
712,candidate-0712-nasser-al-khelaifi,Nasser Al-Khelaifi,1973,TENNIS PLAYER,Qatar,M,30,64.98,https://en.wikipedia.org/?curid=33925411,unresearched,unverified_candidate,Ranked for research discovery; HPI is not evidence of early success.
983,candidate-0983-roger-pingeon,Roger Pingeon,1940,CYCLIST,France,M,29,61.27,https://en.wikipedia.org/?curid=3603119,unresearched,unverified_candidate,Ranked for research discovery; HPI is not evidence of early success.
644,candidate-0644-ricardo-bofill,Ricardo Bofill,1939,ARCHITECT,Spain,M,32,66.83,https://en.wikipedia.org/?curid=94104,unresearched,unverified_candidate,Ranked for research discovery; HPI is not evidence of early success.
333,candidate-0333-ratko-janev,Ratko Janev,1939,PHYSICIST,Bulgaria,M,50,69.79,https://en.wikipedia.org/?curid=37531982,unresearched,unverified_candidate,Ranked for research discovery; HPI is not evidence of early success.
2616,candidate-2616-regine-heitzer,Regine Heitzer,1944,SKATER,Austria,F,15,53.54,https://en.wikipedia.org/?curid=3271853,unresearched,unverified_candidate,Ranked for research discovery; HPI is not evidence of early success.
2892,candidate-2892-ryu-seung-min,Ryu Seung-min,1982,TABLE TENNIS PLAYER,South Korea,M,25,48.57,https://en.wikipedia.org/?curid=3012641,unresearched,unverified_candidate,Ranked for research discovery; HPI is not evidence of early success.
