candidate_rank,candidate_id,name,birth_year,occupation,country_name,gender,wikipedia_languages,hpi,source_record_url,milestone_by_26_status,research_status,selection_note
2297,candidate-2297-peter-habeler,Peter Habeler,1942,MOUNTAINEER,Austria,M,18,59.31,https://en.wikipedia.org/?curid=1917962,unresearched,unverified_candidate,Ranked for research discovery; HPI is not evidence of early success.
1966,candidate-1966-velupillai-prabhakaran,Velupillai Prabhakaran,1954,MAFIOSO,Sri Lanka,M,43,69.46,https://en.wikipedia.org/?curid=445658,unresearched,unverified_candidate,Ranked for research discovery; HPI is not evidence of early success.
2370,candidate-2370-tormod-knutsen,Tormod Knutsen,1932,SKIER,Norway,M,20,57.90,https://en.wikipedia.org/?curid=4997222,unresearched,unverified_candidate,Ranked for research discovery; HPI is not evidence of early success.
1852,candidate-1852-elián-gonzález,Elián González,1993,ENGINEER,Cuba,M,18,42.10,https://en.wikipedia.org/?curid=45154,unresearched,unverified_candidate,Ranked for research discovery; HPI is not evidence of early success.
2883,candidate-2883-zdeno-chára,Zdeno Chára,1977,HOCKEY PLAYER,Slovakia,M,22,48.69,https://en.wikipedia.org/?curid=434827,unresearched,unverified_candidate,Ranked for research discovery; HPI is not evidence of early success.
392,candidate-0392-ian-paice,Ian Paice,1948,MUSICIAN,United Kingdom,M,38,69.05,https://en.wikipedia.org/?curid=390863,unresearched,unverified_candidate,Ranked for research discovery; HPI is not evidence of early success.
75,candidate-0075-eckhart-tolle,Eckhart Tolle,1948,WRITER,Germany,M,46,76.13,https://en.wikipedia.org/?curid=1338466,unresearched,unverified_candidate,Ranked for research discovery; HPI is not evidence of early success.
2202,candidate-2202-ang-rita,Ang Rita,1948,MOUNTAINEER,Nepal,M,22,61.28,https://en.wikipedia.org/?curid=205144,unresearched,unverified_candidate,Ranked for research discovery; HPI is not evidence of early success.
2561,candidate-2561-daniela-torres,Daniela Torres,1990,CELEBRITY,Nicaragua,F,21,54.62,https://en.wikipedia.org/?curid=45615486,unresearched,unverified_candidate,Ranked for research discovery; HPI is not evidence of early success.
1661,candidate-1661-carmen-kass,Carmen Kass,1978,MODEL,Estonia,F,39,52.19,https://en.wikipedia.org/?curid=425409,unresearched,unverified_candidate,Ranked for research discovery; HPI is not evidence of early success.
1929,candidate-1929-akira-toriyama,Akira Toriyama,1955,COMIC ARTIST,Japan,M,66,73.99,https://en.wikipedia.org/?curid=3092,unresearched,unverified_candidate,Ranked for research discovery; HPI is not evidence of early success.
2627,candidate-2627-vladimir-samsonov,Vladimir Samsonov,1976,TABLE TENNIS PLAYER,Belarus,M,27,53.29,https://en.wikipedia.org/?curid=15342265,unresearched,unverified_candidate,Ranked for research discovery; HPI is not evidence of early success.
