candidate_rank,candidate_id,name,birth_year,occupation,country_name,gender,wikipedia_languages,hpi,source_record_url,milestone_by_26_status,research_status,selection_note
609,candidate-0609-lella-lombardi,Lella Lombardi,1941,RACING DRIVER,Italy,F,31,67.36,https://en.wikipedia.org/?curid=1235922,unresearched,unverified_candidate,Ranked for research discovery; HPI is not evidence of early success.
2482,candidate-2482-indira-nath,Indira Nath,1938,PHYSICIAN,India,F,23,55.90,https://en.wikipedia.org/?curid=38762384,unresearched,unverified_candidate,Ranked for research discovery; HPI is not evidence of early success.
1170,candidate-1170-ingrid-daubechies,Ingrid Daubechies,1954,MATHEMATICIAN,Belgium,F,35,59.71,https://en.wikipedia.org/?curid=1430989,unresearched,unverified_candidate,Ranked for research discovery; HPI is not evidence of early success.
2744,candidate-2744-bernie-geoffrion,Bernie Geoffrion,1931,HOCKEY PLAYER,Canada,M,15,51.16,https://en.wikipedia.org/?curid=349276,unresearched,unverified_candidate,Ranked for research discovery; HPI is not evidence of early success.
2669,candidate-2669-kurt-oppelt,Kurt Oppelt,1932,SKATER,Austria,M,16,52.48,https://en.wikipedia.org/?curid=6018355,unresearched,unverified_candidate,Ranked for research discovery; HPI is not evidence of early success.
2007,candidate-2007-jean-claude-killy,Jean-Claude Killy,1943,SKIER,France,M,42,67.03,https://en.wikipedia.org/?curid=40298,unresearched,unverified_candidate,Ranked for research discovery; HPI is not evidence of early success.
751,candidate-0751-vittorio-brambilla,Vittorio Brambilla,1937,RACING DRIVER,Italy,M,24,64.13,https://en.wikipedia.org/?curid=1226579,unresearched,unverified_candidate,Ranked for research discovery; HPI is not evidence of early success.
1387,candidate-1387-stephen-roche,Stephen Roche,1959,CYCLIST,Ireland,M,27,57.09,https://en.wikipedia.org/?curid=355514,unresearched,unverified_candidate,Ranked for research discovery; HPI is not evidence of early success.
733,candidate-0733-adriano-galliani,Adriano Galliani,1944,BUSINESSPERSON,Italy,M,24,64.48,https://en.wikipedia.org/?curid=7472459,unresearched,unverified_candidate,Ranked for research discovery; HPI is not evidence of early success.
1525,candidate-1525-rafael-vaganian,Rafael Vaganian,1951,CHESS PLAYER,Armenia,F,19,55.38,https://en.wikipedia.org/?curid=6730856,unresearched,unverified_candidate,Ranked for research discovery; HPI is not evidence of early success.
540,candidate-0540-klaus-nomi,Klaus Nomi,1944,MUSICIAN,Germany,M,25,67.93,https://en.wikipedia.org/?curid=240444,unresearched,unverified_candidate,Ranked for research discovery; HPI is not evidence of early success.
1949,candidate-1949-rocco-siffredi,Rocco Siffredi,1964,PORNOGRAPHIC ACTOR,Italy,M,45,70.85,https://en.wikipedia.org/?curid=355853,unresearched,unverified_candidate,Ranked for research discovery; HPI is not evidence of early success.
