candidate_rank,candidate_id,name,birth_year,occupation,country_name,gender,wikipedia_languages,hpi,source_record_url,milestone_by_26_status,research_status,selection_note
2229,candidate-2229-leonid-kizim,Leonid Kizim,1941,ASTRONAUT,Ukraine,M,30,60.51,https://en.wikipedia.org/?curid=873872,unresearched,unverified_candidate,Ranked for research discovery; HPI is not evidence of early success.
1298,candidate-1298-cristóbal-halffter,Cristóbal Halffter,1930,COMPOSER,Spain,M,18,57.97,https://en.wikipedia.org/?curid=2186200,unresearched,unverified_candidate,Ranked for research discovery; HPI is not evidence of early success.
1558,candidate-1558-gunnar-larsson,Gunnar Larsson,1951,SWIMMER,Sweden,M,21,54.73,https://en.wikipedia.org/?curid=5436650,unresearched,unverified_candidate,Ranked for research discovery; HPI is not evidence of early success.
202,candidate-0202-fausto-cercignani,Fausto Cercignani,1941,WRITER,Italy,M,37,73.47,https://en.wikipedia.org/?curid=28269114,unresearched,unverified_candidate,Ranked for research discovery; HPI is not evidence of early success.
889,candidate-0889-charles-simonyi,Charles Simonyi,1948,BUSINESSPERSON,Hungary,M,38,62.49,https://en.wikipedia.org/?curid=731743,unresearched,unverified_candidate,Ranked for research discovery; HPI is not evidence of early success.
186,candidate-0186-valery-legasov,Valery Legasov,1936,CHEMIST,Russia,M,41,73.95,https://en.wikipedia.org/?curid=4857289,unresearched,unverified_candidate,Ranked for research discovery; HPI is not evidence of early success.
2786,candidate-2786-sergey-dorenko,Sergey Dorenko,1959,PRESENTER,,M,18,50.54,https://en.wikipedia.org/?curid=11392520,unresearched,unverified_candidate,Ranked for research discovery; HPI is not evidence of early success.
466,candidate-0466-valentin-ceaușescu,Valentin Ceaușescu,1948,PHYSICIST,Romania,M,21,68.38,https://en.wikipedia.org/?curid=5030845,unresearched,unverified_candidate,Ranked for research discovery; HPI is not evidence of early success.
589,candidate-0589-yuri-oganessian,Yuri Oganessian,1933,PHYSICIST,Russia,M,42,67.54,https://en.wikipedia.org/?curid=33799154,unresearched,unverified_candidate,Ranked for research discovery; HPI is not evidence of early success.
1887,candidate-1887-marina-abramović,Marina Abramović,1946,ARTIST,Serbia,F,56,81.24,https://en.wikipedia.org/?curid=467626,unresearched,unverified_candidate,Ranked for research discovery; HPI is not evidence of early success.
1402,candidate-1402-kevin-owens,Kevin Owens,1984,WRESTLER,Canada,M,36,56.97,https://en.wikipedia.org/?curid=3450734,unresearched,unverified_candidate,Ranked for research discovery; HPI is not evidence of early success.
2687,candidate-2687-guy-delisle,Guy Delisle,1966,COMIC ARTIST,Canada,M,23,52.12,https://en.wikipedia.org/?curid=5537525,unresearched,unverified_candidate,Ranked for research discovery; HPI is not evidence of early success.
