candidate_rank,candidate_id,name,birth_year,occupation,country_name,gender,wikipedia_languages,hpi,source_record_url,milestone_by_26_status,research_status,selection_note
1514,candidate-1514-brad-cooper,Brad Cooper,1954,SWIMMER,Singapore,M,16,55.60,https://en.wikipedia.org/?curid=4873012,unresearched,unverified_candidate,Ranked for research discovery; HPI is not evidence of early success.
1001,candidate-1001-yuri-temirkanov,Yuri Temirkanov,1938,CONDUCTOR,Russia,M,24,61.05,https://en.wikipedia.org/?curid=360102,unresearched,unverified_candidate,Ranked for research discovery; HPI is not evidence of early success.
282,candidate-0282-christiane-nüsslein-volhard,Christiane Nüsslein-Volhard,1942,BIOLOGIST,Germany,F,65,70.90,https://en.wikipedia.org/?curid=222990,unresearched,unverified_candidate,Ranked for research discovery; HPI is not evidence of early success.
1430,candidate-1430-david-suzuki,David Suzuki,1936,BIOLOGIST,Canada,M,39,56.67,https://en.wikipedia.org/?curid=149128,unresearched,unverified_candidate,Ranked for research discovery; HPI is not evidence of early success.
543,candidate-0543-naomi-campbell,Naomi Campbell,1970,MODEL,United Kingdom,F,74,67.92,https://en.wikipedia.org/?curid=19371120,unresearched,unverified_candidate,Ranked for research discovery; HPI is not evidence of early success.
2699,candidate-2699-veselin-vuković,Veselin Vuković,1958,HANDBALL PLAYER,North Macedonia,M,18,51.88,https://en.wikipedia.org/?curid=11975146,unresearched,unverified_candidate,Ranked for research discovery; HPI is not evidence of early success.
2073,candidate-2073-wim-eijk,Wim Eijk,1953,PHYSICIAN,Netherlands,M,30,64.63,https://en.wikipedia.org/?curid=14658786,unresearched,unverified_candidate,Ranked for research discovery; HPI is not evidence of early success.
874,candidate-0874-peter-lindbergh,Peter Lindbergh,1944,PHOTOGRAPHER,Poland,M,22,62.63,https://en.wikipedia.org/?curid=3020453,unresearched,unverified_candidate,Ranked for research discovery; HPI is not evidence of early success.
2203,candidate-2203-andy-thomas,Andy Thomas,1951,ASTRONAUT,Australia,M,23,61.27,https://en.wikipedia.org/?curid=369716,unresearched,unverified_candidate,Ranked for research discovery; HPI is not evidence of early success.
301,candidate-0301-sidney-altman,Sidney Altman,1939,CHEMIST,Canada,M,56,70.50,https://en.wikipedia.org/?curid=51775,unresearched,unverified_candidate,Ranked for research discovery; HPI is not evidence of early success.
410,candidate-0410-nikita-mikhalkov,Nikita Mikhalkov,1945,FILM DIRECTOR,Russia,M,62,68.89,https://en.wikipedia.org/?curid=712322,unresearched,unverified_candidate,Ranked for research discovery; HPI is not evidence of early success.
2307,candidate-2307-david-cooper,David Cooper,1931,PHYSICIAN,South Africa,M,18,59.15,https://en.wikipedia.org/?curid=311843,unresearched,unverified_candidate,Ranked for research discovery; HPI is not evidence of early success.
