candidate_rank,candidate_id,name,birth_year,occupation,country_name,gender,wikipedia_languages,hpi,source_record_url,milestone_by_26_status,research_status,selection_note
2719,candidate-2719-harnaaz-sandhu,Harnaaz Sandhu,2000,CELEBRITY,India,F,51,51.54,https://en.wikipedia.org/?curid=68854903,unresearched,unverified_candidate,Ranked for research discovery; HPI is not evidence of early success.
2872,candidate-2872-cung-le,Cung Le,1972,MARTIAL ARTS,Vietnam,M,22,48.84,https://en.wikipedia.org/?curid=1146335,unresearched,unverified_candidate,Ranked for research discovery; HPI is not evidence of early success.
855,candidate-0855-valeriy-brumel,Valeriy Brumel,1942,ATHLETE,Russia,M,29,62.89,https://en.wikipedia.org/?curid=174856,unresearched,unverified_candidate,Ranked for research discovery; HPI is not evidence of early success.
839,candidate-0839-manuel-orantes,Manuel Orantes,1949,TENNIS PLAYER,Spain,M,33,63.02,https://en.wikipedia.org/?curid=870651,unresearched,unverified_candidate,Ranked for research discovery; HPI is not evidence of early success.
730,candidate-0730-fred-stolle,Fred Stolle,1938,TENNIS PLAYER,Australia,M,30,64.53,https://en.wikipedia.org/?curid=2201724,unresearched,unverified_candidate,Ranked for research discovery; HPI is not evidence of early success.
70,candidate-0070-bill-paxton,Bill Paxton,1955,ACTOR,United States,M,63,76.24,https://en.wikipedia.org/?curid=303960,unresearched,unverified_candidate,Ranked for research discovery; HPI is not evidence of early success.
728,candidate-0728-wolfgang-ketterle,Wolfgang Ketterle,1957,PHYSICIST,Germany,M,66,64.61,https://en.wikipedia.org/?curid=711990,unresearched,unverified_candidate,Ranked for research discovery; HPI is not evidence of early success.
210,candidate-0210-rem-koolhaas,Rem Koolhaas,1944,ARCHITECT,Netherlands,M,49,73.19,https://en.wikipedia.org/?curid=25945,unresearched,unverified_candidate,Ranked for research discovery; HPI is not evidence of early success.
986,candidate-0986-juan-pablo-montoya,Juan Pablo Montoya,1975,RACING DRIVER,Colombia,M,49,61.22,https://en.wikipedia.org/?curid=164992,unresearched,unverified_candidate,Ranked for research discovery; HPI is not evidence of early success.
1825,candidate-1825-elim-chan,Elim Chan,1986,CONDUCTOR,Hong Kong,F,25,44.15,https://en.wikipedia.org/?curid=51107686,unresearched,unverified_candidate,Ranked for research discovery; HPI is not evidence of early success.
2619,candidate-2619-johnny-höglin,Johnny Höglin,1943,SKATER,Sweden,M,16,53.45,https://en.wikipedia.org/?curid=10057360,unresearched,unverified_candidate,Ranked for research discovery; HPI is not evidence of early success.
2776,candidate-2776-peter-gade,Peter Gade,1976,BADMINTON PLAYER,Denmark,M,34,50.73,https://en.wikipedia.org/?curid=906935,unresearched,unverified_candidate,Ranked for research discovery; HPI is not evidence of early success.
