candidate_rank,candidate_id,name,birth_year,occupation,country_name,gender,wikipedia_languages,hpi,source_record_url,milestone_by_26_status,research_status,selection_note
2080,candidate-2080-bernard-kouchner,Bernard Kouchner,1939,PHYSICIAN,France,M,41,64.39,https://en.wikipedia.org/?curid=1027393,unresearched,unverified_candidate,Ranked for research discovery; HPI is not evidence of early success.
732,candidate-0732-francisco-varela,Francisco Varela,1946,BIOLOGIST,Chile,M,26,64.51,https://en.wikipedia.org/?curid=76989,unresearched,unverified_candidate,Ranked for research discovery; HPI is not evidence of early success.
2051,candidate-2051-nguyễn-ngọc-loan,Nguyễn Ngọc Loan,1930,MILITARY PERSONNEL,Vietnam,M,22,65.21,https://en.wikipedia.org/?curid=450695,unresearched,unverified_candidate,Ranked for research discovery; HPI is not evidence of early success.
1079,candidate-1079-wolfgang-rihm,Wolfgang Rihm,1952,COMPOSER,Germany,M,27,60.37,https://en.wikipedia.org/?curid=962330,unresearched,unverified_candidate,Ranked for research discovery; HPI is not evidence of early success.
14,candidate-0014-václav-havel,Václav Havel,1936,WRITER,Czechia,M,110,81.32,https://en.wikipedia.org/?curid=63299,unresearched,unverified_candidate,Ranked for research discovery; HPI is not evidence of early success.
1859,candidate-1859-j-p-dutta,J. P. Dutta,1949,PRODUCER,India,M,17,40.48,https://en.wikipedia.org/?curid=8365268,unresearched,unverified_candidate,Ranked for research discovery; HPI is not evidence of early success.
648,candidate-0648-masayoshi-son,Masayoshi Son,1957,BUSINESSPERSON,Japan,M,36,66.80,https://en.wikipedia.org/?curid=1409754,unresearched,unverified_candidate,Ranked for research discovery; HPI is not evidence of early success.
1781,candidate-1781-fatih-portakal,Fatih Portakal,1967,JOURNALIST,Türkiye,M,24,46.58,https://en.wikipedia.org/?curid=66549415,unresearched,unverified_candidate,Ranked for research discovery; HPI is not evidence of early success.
1203,candidate-1203-dejan-bodiroga,Dejan Bodiroga,1973,BASKETBALL PLAYER,Serbia,M,33,59.35,https://en.wikipedia.org/?curid=361959,unresearched,unverified_candidate,Ranked for research discovery; HPI is not evidence of early success.
2999,candidate-2999-enrique-cáceres,Enrique Cáceres,1974,REFEREE,Paraguay,M,17,46.60,https://en.wikipedia.org/?curid=39657419,unresearched,unverified_candidate,Ranked for research discovery; HPI is not evidence of early success.
2964,candidate-2964-siarhei-rutenka,Siarhei Rutenka,1981,HANDBALL PLAYER,Belarus,M,22,47.35,https://en.wikipedia.org/?curid=1476671,unresearched,unverified_candidate,Ranked for research discovery; HPI is not evidence of early success.
2626,candidate-2626-mikael-appelgren,Mikael Appelgren,1961,TABLE TENNIS PLAYER,Sweden,M,18,53.30,https://en.wikipedia.org/?curid=3467812,unresearched,unverified_candidate,Ranked for research discovery; HPI is not evidence of early success.
