candidate_rank,candidate_id,name,birth_year,occupation,country_name,gender,wikipedia_languages,hpi,source_record_url,milestone_by_26_status,research_status,selection_note
1096,candidate-1096-christiane-kubrick,Christiane Kubrick,1932,PAINTER,Germany,F,15,60.28,https://en.wikipedia.org/?curid=3284090,unresearched,unverified_candidate,Ranked for research discovery; HPI is not evidence of early success.
651,candidate-0651-liliana-cavani,Liliana Cavani,1933,FILM DIRECTOR,Italy,F,37,66.71,https://en.wikipedia.org/?curid=2883581,unresearched,unverified_candidate,Ranked for research discovery; HPI is not evidence of early success.
1912,candidate-1912-jay-leno,Jay Leno,1950,PRESENTER,United States,M,60,75.44,https://en.wikipedia.org/?curid=16506,unresearched,unverified_candidate,Ranked for research discovery; HPI is not evidence of early success.
257,candidate-0257-klaus-von-klitzing,Klaus von Klitzing,1943,PHYSICIST,Poland,M,68,71.64,https://en.wikipedia.org/?curid=670471,unresearched,unverified_candidate,Ranked for research discovery; HPI is not evidence of early success.
1362,candidate-1362-avi-wigderson,Avi Wigderson,1956,MATHEMATICIAN,Israel,M,32,57.37,https://en.wikipedia.org/?curid=6570979,unresearched,unverified_candidate,Ranked for research discovery; HPI is not evidence of early success.
1455,candidate-1455-mona-hatoum,Mona Hatoum,1952,SCULPTOR,Lebanon,F,23,56.39,https://en.wikipedia.org/?curid=1125877,unresearched,unverified_candidate,Ranked for research discovery; HPI is not evidence of early success.
532,candidate-0532-damon-hill,Damon Hill,1960,RACING DRIVER,United Kingdom,M,56,67.97,https://en.wikipedia.org/?curid=78249,unresearched,unverified_candidate,Ranked for research discovery; HPI is not evidence of early success.
2488,candidate-2488-bernardo-rezende,Bernardo Rezende,1959,VOLLEYBALL PLAYER,Brazil,M,26,55.79,https://en.wikipedia.org/?curid=21010749,unresearched,unverified_candidate,Ranked for research discovery; HPI is not evidence of early success.
231,candidate-0231-tadao-ando,Tadao Ando,1941,ARCHITECT,Japan,M,49,72.31,https://en.wikipedia.org/?curid=220556,unresearched,unverified_candidate,Ranked for research discovery; HPI is not evidence of early success.
1854,candidate-1854-inbee-park,Inbee Park,1988,GOLFER,South Korea,F,19,41.62,https://en.wikipedia.org/?curid=18198579,unresearched,unverified_candidate,Ranked for research discovery; HPI is not evidence of early success.
2400,candidate-2400-sefer-halilović,Sefer Halilović,1952,MILITARY PERSONNEL,Serbia,M,17,57.48,https://en.wikipedia.org/?curid=1452446,unresearched,unverified_candidate,Ranked for research discovery; HPI is not evidence of early success.
2127,candidate-2127-leymah-gbowee,Leymah Gbowee,1972,SOCIAL ACTIVIST,Liberia,F,78,62.98,https://en.wikipedia.org/?curid=28418433,unresearched,unverified_candidate,Ranked for research discovery; HPI is not evidence of early success.
