candidate_rank,candidate_id,name,birth_year,occupation,country_name,gender,wikipedia_languages,hpi,source_record_url,milestone_by_26_status,research_status,selection_note
2857,candidate-2857-jan-błachowicz,Jan Błachowicz,1983,MARTIAL ARTS,Poland,M,17,49.14,https://en.wikipedia.org/?curid=28667675,unresearched,unverified_candidate,Ranked for research discovery; HPI is not evidence of early success.
460,candidate-0460-peter-weir,Peter Weir,1944,FILM DIRECTOR,Australia,M,46,68.44,https://en.wikipedia.org/?curid=44458,unresearched,unverified_candidate,Ranked for research discovery; HPI is not evidence of early success.
988,candidate-0988-jannik-sinner,Jannik Sinner,2001,TENNIS PLAYER,Italy,M,54,61.21,https://en.wikipedia.org/?curid=60061043,unresearched,unverified_candidate,Ranked for research discovery; HPI is not evidence of early success.
2536,candidate-2536-andreas-wenzel,Andreas Wenzel,1958,SKIER,Liechtenstein,M,22,55.10,https://en.wikipedia.org/?curid=7355353,unresearched,unverified_candidate,Ranked for research discovery; HPI is not evidence of early success.
2759,candidate-2759-kim-yeon-koung,Kim Yeon-koung,1988,VOLLEYBALL PLAYER,South Korea,F,21,50.92,https://en.wikipedia.org/?curid=31804969,unresearched,unverified_candidate,Ranked for research discovery; HPI is not evidence of early success.
2832,candidate-2832-peter-karlsson,Peter Karlsson,1969,TABLE TENNIS PLAYER,Sweden,M,18,49.56,https://en.wikipedia.org/?curid=941285,unresearched,unverified_candidate,Ranked for research discovery; HPI is not evidence of early success.
2021,candidate-2021-ante-gotovina,Ante Gotovina,1955,MILITARY PERSONNEL,Croatia,M,34,66.26,https://en.wikipedia.org/?curid=406500,unresearched,unverified_candidate,Ranked for research discovery; HPI is not evidence of early success.
1184,candidate-1184-éder-jofre,Éder Jofre,1936,BOXER,Brazil,M,17,59.56,https://en.wikipedia.org/?curid=882190,unresearched,unverified_candidate,Ranked for research discovery; HPI is not evidence of early success.
213,candidate-0213-ken-follett,Ken Follett,1949,WRITER,United Kingdom,M,48,73.12,https://en.wikipedia.org/?curid=67160,unresearched,unverified_candidate,Ranked for research discovery; HPI is not evidence of early success.
2664,candidate-2664-anne-buttimer,Anne Buttimer,1938,GEOGRAPHER,Ireland,F,16,52.56,https://en.wikipedia.org/?curid=40191780,unresearched,unverified_candidate,Ranked for research discovery; HPI is not evidence of early success.
640,candidate-0640-robert-aumann,Robert Aumann,1930,MATHEMATICIAN,Germany,M,52,66.94,https://en.wikipedia.org/?curid=2875272,unresearched,unverified_candidate,Ranked for research discovery; HPI is not evidence of early success.
1230,candidate-1230-jon-e-ahlquist,Jon E. Ahlquist,1944,BIOLOGIST,,M,17,58.88,https://en.wikipedia.org/?curid=2545961,unresearched,unverified_candidate,Ranked for research discovery; HPI is not evidence of early success.
