candidate_rank,candidate_id,name,birth_year,occupation,country_name,gender,wikipedia_languages,hpi,source_record_url,milestone_by_26_status,research_status,selection_note
233,candidate-0233-günter-blobel,Günter Blobel,1936,BIOLOGIST,Poland,M,58,72.27,https://en.wikipedia.org/?curid=243903,unresearched,unverified_candidate,Ranked for research discovery; HPI is not evidence of early success.
645,candidate-0645-pierre-bergé,Pierre Bergé,1930,BUSINESSPERSON,France,M,19,66.82,https://en.wikipedia.org/?curid=1750118,unresearched,unverified_candidate,Ranked for research discovery; HPI is not evidence of early success.
2176,candidate-2176-aruna-shanbaug-case,Aruna Shanbaug case,1948,SOCIAL ACTIVIST,India,F,20,61.75,https://en.wikipedia.org/?curid=24816842,unresearched,unverified_candidate,Ranked for research discovery; HPI is not evidence of early success.
2060,candidate-2060-subcomandante-marcos,Subcomandante Marcos,1957,SOCIAL ACTIVIST,Mexico,M,37,64.94,https://en.wikipedia.org/?curid=23733653,unresearched,unverified_candidate,Ranked for research discovery; HPI is not evidence of early success.
1953,candidate-1953-gherman-titov,Gherman Titov,1935,ASTRONAUT,Russia,M,56,70.40,https://en.wikipedia.org/?curid=192935,unresearched,unverified_candidate,Ranked for research discovery; HPI is not evidence of early success.
2393,candidate-2393-abu-ali-al-anbari,Abu Ali al-Anbari,1957,MILITARY PERSONNEL,Iraq,M,18,57.57,https://en.wikipedia.org/?curid=44002179,unresearched,unverified_candidate,Ranked for research discovery; HPI is not evidence of early success.
206,candidate-0206-fernando-santos,Fernando Santos,1954,SOCCER PLAYER,Portugal,M,48,73.34,https://en.wikipedia.org/?curid=4511716,unresearched,unverified_candidate,Ranked for research discovery; HPI is not evidence of early success.
235,candidate-0235-richard-r-ernst,Richard R. Ernst,1933,CHEMIST,Switzerland,M,60,72.24,https://en.wikipedia.org/?curid=26361,unresearched,unverified_candidate,Ranked for research discovery; HPI is not evidence of early success.
1285,candidate-1285-trevor-jones,Trevor Jones,1949,COMPOSER,South Africa,M,22,58.18,https://en.wikipedia.org/?curid=31272,unresearched,unverified_candidate,Ranked for research discovery; HPI is not evidence of early success.
250,candidate-0250-dietrich-mateschitz,Dietrich Mateschitz,1944,BUSINESSPERSON,Austria,M,40,71.79,https://en.wikipedia.org/?curid=1291735,unresearched,unverified_candidate,Ranked for research discovery; HPI is not evidence of early success.
2221,candidate-2221-abdul-ahad-mohmand,Abdul Ahad Mohmand,1959,ASTRONAUT,Afghanistan,M,34,60.79,https://en.wikipedia.org/?curid=471643,unresearched,unverified_candidate,Ranked for research discovery; HPI is not evidence of early success.
2373,candidate-2373-bobby-orr,Bobby Orr,1948,HOCKEY PLAYER,Canada,M,35,57.86,https://en.wikipedia.org/?curid=86913,unresearched,unverified_candidate,Ranked for research discovery; HPI is not evidence of early success.
