candidate_rank,candidate_id,name,birth_year,occupation,country_name,gender,wikipedia_languages,hpi,source_record_url,milestone_by_26_status,research_status,selection_note
782,candidate-0782-lais-ribeiro,Lais Ribeiro,1990,MODEL,Brazil,F,22,63.57,https://en.wikipedia.org/?curid=34519416,unresearched,unverified_candidate,Ranked for research discovery; HPI is not evidence of early success.
2821,candidate-2821-marco-fu,Marco Fu,1978,SNOOKER,Hong Kong,M,28,49.83,https://en.wikipedia.org/?curid=637029,unresearched,unverified_candidate,Ranked for research discovery; HPI is not evidence of early success.
219,candidate-0219-ri-kwang-hyok,Ri Kwang-hyok,1987,SOCCER PLAYER,North Korea,M,40,73.04,https://en.wikipedia.org/?curid=25309738,unresearched,unverified_candidate,Ranked for research discovery; HPI is not evidence of early success.
990,candidate-0990-karin-balzer,Karin Balzer,1938,ATHLETE,Germany,F,26,61.20,https://en.wikipedia.org/?curid=667599,unresearched,unverified_candidate,Ranked for research discovery; HPI is not evidence of early success.
2421,candidate-2421-yasmine-lafitte,Yasmine Lafitte,1973,PORNOGRAPHIC ACTOR,Morocco,F,25,56.97,https://en.wikipedia.org/?curid=24349829,unresearched,unverified_candidate,Ranked for research discovery; HPI is not evidence of early success.
2939,candidate-2939-michel-ancel,Michel Ancel,1972,GAME DESIGNER,Monaco,M,19,47.79,https://en.wikipedia.org/?curid=1600316,unresearched,unverified_candidate,Ranked for research discovery; HPI is not evidence of early success.
408,candidate-0408-itzhak-perlman,Itzhak Perlman,1945,MUSICIAN,Israel,M,48,68.92,https://en.wikipedia.org/?curid=168478,unresearched,unverified_candidate,Ranked for research discovery; HPI is not evidence of early success.
619,candidate-0619-michael-ballack,Michael Ballack,1976,SOCCER PLAYER,Germany,M,76,67.27,https://en.wikipedia.org/?curid=501452,unresearched,unverified_candidate,Ranked for research discovery; HPI is not evidence of early success.
2965,candidate-2965-xu-xin,Xu Xin,1990,TABLE TENNIS PLAYER,China,M,26,47.32,https://en.wikipedia.org/?curid=42497982,unresearched,unverified_candidate,Ranked for research discovery; HPI is not evidence of early success.
2185,candidate-2185-sid-meier,Sid Meier,1954,GAME DESIGNER,Canada,M,38,61.62,https://en.wikipedia.org/?curid=147546,unresearched,unverified_candidate,Ranked for research discovery; HPI is not evidence of early success.
513,candidate-0513-lucio-dalla,Lucio Dalla,1943,MUSICIAN,Italy,M,41,68.09,https://en.wikipedia.org/?curid=2386121,unresearched,unverified_candidate,Ranked for research discovery; HPI is not evidence of early success.
1414,candidate-1414-shelley-mcnamara,Shelley McNamara,1952,ARCHITECT,Ireland,F,26,56.83,https://en.wikipedia.org/?curid=48553456,unresearched,unverified_candidate,Ranked for research discovery; HPI is not evidence of early success.
