candidate_rank,candidate_id,name,birth_year,occupation,country_name,gender,wikipedia_languages,hpi,source_record_url,milestone_by_26_status,research_status,selection_note
283,candidate-0283-makoto-kobayashi,Makoto Kobayashi,1944,PHYSICIST,Japan,M,62,70.90,https://en.wikipedia.org/?curid=10899099,unresearched,unverified_candidate,Ranked for research discovery; HPI is not evidence of early success.
1518,candidate-1518-helena-almeida,Helena Almeida,1934,PAINTER,Portugal,F,16,55.54,https://en.wikipedia.org/?curid=42350752,unresearched,unverified_candidate,Ranked for research discovery; HPI is not evidence of early success.
2918,candidate-2918-xqc,XQc,1995,GAMER,Canada,M,19,48.15,https://en.wikipedia.org/?curid=56868148,unresearched,unverified_candidate,Ranked for research discovery; HPI is not evidence of early success.
2183,candidate-2183-alain-robert,Alain Robert,1962,MOUNTAINEER,France,M,36,61.64,https://en.wikipedia.org/?curid=384286,unresearched,unverified_candidate,Ranked for research discovery; HPI is not evidence of early success.
1423,candidate-1423-miranda-kerr,Miranda Kerr,1983,MODEL,Australia,F,64,56.73,https://en.wikipedia.org/?curid=2925581,unresearched,unverified_candidate,Ranked for research discovery; HPI is not evidence of early success.
169,candidate-0169-joe-dassin,Joe Dassin,1938,SINGER,United States,M,51,74.20,https://en.wikipedia.org/?curid=237443,unresearched,unverified_candidate,Ranked for research discovery; HPI is not evidence of early success.
2782,candidate-2782-salima-ikram,Salima Ikram,1965,ARCHAEOLOGIST,Pakistan,F,23,50.63,https://en.wikipedia.org/?curid=4323274,unresearched,unverified_candidate,Ranked for research discovery; HPI is not evidence of early success.
1236,candidate-1236-jan-theuninck,Jan Theuninck,1954,PAINTER,Belgium,M,25,58.80,https://en.wikipedia.org/?curid=794255,unresearched,unverified_candidate,Ranked for research discovery; HPI is not evidence of early success.
418,candidate-0418-takashi-takabayashi,Takashi Takabayashi,1931,SOCCER PLAYER,Japan,M,52,68.87,https://en.wikipedia.org/?curid=20640542,unresearched,unverified_candidate,Ranked for research discovery; HPI is not evidence of early success.
995,candidate-0995-alberto-iglesias,Alberto Iglesias,1955,COMPOSER,Spain,M,26,61.11,https://en.wikipedia.org/?curid=8680738,unresearched,unverified_candidate,Ranked for research discovery; HPI is not evidence of early success.
312,candidate-0312-costa-gavras,Costa-Gavras,1933,FILM DIRECTOR,Greece,M,49,70.24,https://en.wikipedia.org/?curid=287007,unresearched,unverified_candidate,Ranked for research discovery; HPI is not evidence of early success.
813,candidate-0813-karel-svoboda,Karel Svoboda,1938,COMPOSER,Czechia,M,25,63.27,https://en.wikipedia.org/?curid=22728486,unresearched,unverified_candidate,Ranked for research discovery; HPI is not evidence of early success.
