candidate_rank,candidate_id,name,birth_year,occupation,country_name,gender,wikipedia_languages,hpi,source_record_url,milestone_by_26_status,research_status,selection_note
1052,candidate-1052-guido-messina,Guido Messina,1931,CYCLIST,,M,22,60.64,https://en.wikipedia.org/?curid=11429902,unresearched,unverified_candidate,Ranked for research discovery; HPI is not evidence of early success.
742,candidate-0742-sergei-novikov,Sergei Novikov,1938,MATHEMATICIAN,Russia,M,35,64.32,https://en.wikipedia.org/?curid=628515,unresearched,unverified_candidate,Ranked for research discovery; HPI is not evidence of early success.
1821,candidate-1821-li-xiaoshuang,Li Xiaoshuang,1973,GYMNAST,China,M,18,44.59,https://en.wikipedia.org/?curid=16665892,unresearched,unverified_candidate,Ranked for research discovery; HPI is not evidence of early success.
2330,candidate-2330-naser-orić,Naser Orić,1967,MILITARY PERSONNEL,Bosnia and Herzegovina,M,25,58.83,https://en.wikipedia.org/?curid=214926,unresearched,unverified_candidate,Ranked for research discovery; HPI is not evidence of early success.
976,candidate-0976-gabriele-veneziano,Gabriele Veneziano,1942,PHYSICIST,Italy,M,25,61.31,https://en.wikipedia.org/?curid=2864678,unresearched,unverified_candidate,Ranked for research discovery; HPI is not evidence of early success.
2987,candidate-2987-alvaro-načinović,Alvaro Načinović,1966,HANDBALL PLAYER,Croatia,M,21,46.77,https://en.wikipedia.org/?curid=13054870,unresearched,unverified_candidate,Ranked for research discovery; HPI is not evidence of early success.
1528,candidate-1528-el-anatsui,El Anatsui,1944,SCULPTOR,Ghana,M,17,55.28,https://en.wikipedia.org/?curid=8165775,unresearched,unverified_candidate,Ranked for research discovery; HPI is not evidence of early success.
2738,candidate-2738-kiril-lazarov,Kiril Lazarov,1980,HANDBALL PLAYER,North Macedonia,M,27,51.29,https://en.wikipedia.org/?curid=21167308,unresearched,unverified_candidate,Ranked for research discovery; HPI is not evidence of early success.
1959,candidate-1959-mairead-maguire,Mairead Maguire,1944,SOCIAL ACTIVIST,United Kingdom,F,69,69.94,https://en.wikipedia.org/?curid=318280,unresearched,unverified_candidate,Ranked for research discovery; HPI is not evidence of early success.
2608,candidate-2608-lee-chong-wei,Lee Chong Wei,1982,BADMINTON PLAYER,Malaysia,M,41,53.75,https://en.wikipedia.org/?curid=907293,unresearched,unverified_candidate,Ranked for research discovery; HPI is not evidence of early success.
1520,candidate-1520-eduard-gufeld,Eduard Gufeld,1936,CHESS PLAYER,Ukraine,M,16,55.51,https://en.wikipedia.org/?curid=2579483,unresearched,unverified_candidate,Ranked for research discovery; HPI is not evidence of early success.
260,candidate-0260-harry-kroto,Harry Kroto,1939,CHEMIST,United Kingdom,M,60,71.51,https://en.wikipedia.org/?curid=14467,unresearched,unverified_candidate,Ranked for research discovery; HPI is not evidence of early success.
