candidate_rank,candidate_id,name,birth_year,occupation,country_name,gender,wikipedia_languages,hpi,source_record_url,milestone_by_26_status,research_status,selection_note
2988,candidate-2988-olha-stefanishyna,Olha Stefanishyna,1985,LAWYER,,F,23,46.77,https://en.wikipedia.org/?curid=64186699,unresearched,unverified_candidate,Ranked for research discovery; HPI is not evidence of early success.
575,candidate-0575-gaetano-scirea,Gaetano Scirea,1953,SOCCER PLAYER,Italy,M,46,67.66,https://en.wikipedia.org/?curid=2818020,unresearched,unverified_candidate,Ranked for research discovery; HPI is not evidence of early success.
1838,candidate-1838-justin-rose,Justin Rose,1980,GOLFER,South Africa,M,27,43.71,https://en.wikipedia.org/?curid=1323399,unresearched,unverified_candidate,Ranked for research discovery; HPI is not evidence of early success.
2949,candidate-2949-camilla-herrem,Camilla Herrem,1986,HANDBALL PLAYER,Norway,F,27,47.56,https://en.wikipedia.org/?curid=20549234,unresearched,unverified_candidate,Ranked for research discovery; HPI is not evidence of early success.
2748,candidate-2748-francois-botha,Francois Botha,1968,MARTIAL ARTS,South Africa,M,15,51.11,https://en.wikipedia.org/?curid=3114827,unresearched,unverified_candidate,Ranked for research discovery; HPI is not evidence of early success.
785,candidate-0785-luca-cordero-di-montezemolo,Luca Cordero di Montezemolo,1947,BUSINESSPERSON,Italy,M,26,63.56,https://en.wikipedia.org/?curid=700275,unresearched,unverified_candidate,Ranked for research discovery; HPI is not evidence of early success.
1019,candidate-1019-dragutin-šurbek,Dragutin Šurbek,1946,ATHLETE,Croatia,M,22,60.90,https://en.wikipedia.org/?curid=436871,unresearched,unverified_candidate,Ranked for research discovery; HPI is not evidence of early success.
448,candidate-0448-moustapha-akkad,Moustapha Akkad,1930,FILM DIRECTOR,Syria,M,27,68.55,https://en.wikipedia.org/?curid=36907,unresearched,unverified_candidate,Ranked for research discovery; HPI is not evidence of early success.
1390,candidate-1390-mark-edmondson,Mark Edmondson,1954,TENNIS PLAYER,Australia,M,26,57.07,https://en.wikipedia.org/?curid=2201541,unresearched,unverified_candidate,Ranked for research discovery; HPI is not evidence of early success.
1650,candidate-1650-fernando-pereira,Fernando Pereira,1950,PHOTOGRAPHER,Portugal,M,19,52.49,https://en.wikipedia.org/?curid=269265,unresearched,unverified_candidate,Ranked for research discovery; HPI is not evidence of early success.
249,candidate-0249-isabella-rossellini,Isabella Rossellini,1952,MODEL,Italy,F,55,71.80,https://en.wikipedia.org/?curid=67992,unresearched,unverified_candidate,Ranked for research discovery; HPI is not evidence of early success.
404,candidate-0404-pierre-agostini,Pierre Agostini,1941,PHYSICIST,Tunisia,M,45,68.95,https://en.wikipedia.org/?curid=74968668,unresearched,unverified_candidate,Ranked for research discovery; HPI is not evidence of early success.
