candidate_rank,candidate_id,name,birth_year,occupation,country_name,gender,wikipedia_languages,hpi,source_record_url,milestone_by_26_status,research_status,selection_note
2448,candidate-2448-guy-lafleur,Guy Lafleur,1951,HOCKEY PLAYER,Canada,M,23,56.56,https://en.wikipedia.org/?curid=333693,unresearched,unverified_candidate,Ranked for research discovery; HPI is not evidence of early success.
1281,candidate-1281-arie-den-hartog,Arie den Hartog,1941,CYCLIST,Netherlands,M,21,58.22,https://en.wikipedia.org/?curid=14694751,unresearched,unverified_candidate,Ranked for research discovery; HPI is not evidence of early success.
2352,candidate-2352-bojan-križaj,Bojan Križaj,1957,SKIER,Slovenia,M,18,58.36,https://en.wikipedia.org/?curid=647937,unresearched,unverified_candidate,Ranked for research discovery; HPI is not evidence of early success.
941,candidate-0941-joaquín-navarro-valls,Joaquín Navarro-Valls,1936,JOURNALIST,Spain,M,19,61.68,https://en.wikipedia.org/?curid=2477232,unresearched,unverified_candidate,Ranked for research discovery; HPI is not evidence of early success.
555,candidate-0555-udo-jürgens,Udo Jürgens,1934,SINGER,Austria,M,54,67.79,https://en.wikipedia.org/?curid=187259,unresearched,unverified_candidate,Ranked for research discovery; HPI is not evidence of early success.
2474,candidate-2474-volodymyr-pravyk,Volodymyr Pravyk,1962,MILITARY PERSONNEL,Ukraine,M,15,56.06,https://en.wikipedia.org/?curid=42343738,unresearched,unverified_candidate,Ranked for research discovery; HPI is not evidence of early success.
2879,candidate-2879-dante-amaral,Dante Amaral,1980,VOLLEYBALL PLAYER,Brazil,M,24,48.75,https://en.wikipedia.org/?curid=10427468,unresearched,unverified_candidate,Ranked for research discovery; HPI is not evidence of early success.
1916,candidate-1916-reinhold-messner,Reinhold Messner,1944,MOUNTAINEER,Italy,M,56,75.14,https://en.wikipedia.org/?curid=255486,unresearched,unverified_candidate,Ranked for research discovery; HPI is not evidence of early success.
2657,candidate-2657-óscar-ruiz,Óscar Ruiz,1969,REFEREE,Colombia,M,25,52.64,https://en.wikipedia.org/?curid=5589741,unresearched,unverified_candidate,Ranked for research discovery; HPI is not evidence of early success.
2353,candidate-2353-bas-jan-ader,Bas Jan Ader,1942,ARTIST,Netherlands,M,17,58.35,https://en.wikipedia.org/?curid=936714,unresearched,unverified_candidate,Ranked for research discovery; HPI is not evidence of early success.
1147,candidate-1147-oscar-schmidt,Oscar Schmidt,1958,BASKETBALL PLAYER,Brazil,M,26,59.82,https://en.wikipedia.org/?curid=30864680,unresearched,unverified_candidate,Ranked for research discovery; HPI is not evidence of early success.
585,candidate-0585-felix-magath,Felix Magath,1953,SOCCER PLAYER,Germany,M,43,67.58,https://en.wikipedia.org/?curid=973576,unresearched,unverified_candidate,Ranked for research discovery; HPI is not evidence of early success.
