candidate_rank,candidate_id,name,birth_year,occupation,country_name,gender,wikipedia_languages,hpi,source_record_url,milestone_by_26_status,research_status,selection_note
63,candidate-0063-john-holmes,John Holmes,1944,ACTOR,United States,M,33,76.70,https://en.wikipedia.org/?curid=88489,unresearched,unverified_candidate,Ranked for research discovery; HPI is not evidence of early success.
2856,candidate-2856-richard-goldstone,Richard Goldstone,1938,JUDGE,South Africa,M,16,49.15,https://en.wikipedia.org/?curid=619655,unresearched,unverified_candidate,Ranked for research discovery; HPI is not evidence of early success.
2763,candidate-2763-radu-voina,Radu Voina,1950,HANDBALL PLAYER,Romania,M,16,50.83,https://en.wikipedia.org/?curid=11303699,unresearched,unverified_candidate,Ranked for research discovery; HPI is not evidence of early success.
2090,candidate-2090-george-w-casey-jr,George W. Casey Jr.,1948,MILITARY PERSONNEL,Japan,M,21,63.97,https://en.wikipedia.org/?curid=1145996,unresearched,unverified_candidate,Ranked for research discovery; HPI is not evidence of early success.
821,candidate-0821-volodymyr-holubnychy,Volodymyr Holubnychy,1936,ATHLETE,Ukraine,M,30,63.20,https://en.wikipedia.org/?curid=3020040,unresearched,unverified_candidate,Ranked for research discovery; HPI is not evidence of early success.
1347,candidate-1347-mima-jaušovec,Mima Jaušovec,1956,TENNIS PLAYER,Slovenia,F,29,57.48,https://en.wikipedia.org/?curid=304555,unresearched,unverified_candidate,Ranked for research discovery; HPI is not evidence of early success.
1824,candidate-1824-marius-urzică,Marius Urzică,1975,GYMNAST,Romania,M,20,44.25,https://en.wikipedia.org/?curid=897988,unresearched,unverified_candidate,Ranked for research discovery; HPI is not evidence of early success.
1872,candidate-1872-masha-dashkina-maddux,Masha Dashkina Maddux,1986,DANCER,Ukraine,F,15,32.23,https://en.wikipedia.org/?curid=60618641,unresearched,unverified_candidate,Ranked for research discovery; HPI is not evidence of early success.
372,candidate-0372-roald-hoffmann,Roald Hoffmann,1937,CHEMIST,Ukraine,M,53,69.16,https://en.wikipedia.org/?curid=26514,unresearched,unverified_candidate,Ranked for research discovery; HPI is not evidence of early success.
13,candidate-0013-george-soros,George Soros,1930,BUSINESSPERSON,Hungary,M,81,81.39,https://en.wikipedia.org/?curid=6951166,unresearched,unverified_candidate,Ranked for research discovery; HPI is not evidence of early success.
719,candidate-0719-jimmy-choo,Jimmy Choo,1948,DESIGNER,Malaysia,M,30,64.76,https://en.wikipedia.org/?curid=47635896,unresearched,unverified_candidate,Ranked for research discovery; HPI is not evidence of early success.
2465,candidate-2465-yoo-jae-suk,Yoo Jae-suk,1972,PRESENTER,South Korea,M,26,56.16,https://en.wikipedia.org/?curid=10103646,unresearched,unverified_candidate,Ranked for research discovery; HPI is not evidence of early success.
