candidate_rank,candidate_id,name,birth_year,occupation,country_name,gender,wikipedia_languages,hpi,source_record_url,milestone_by_26_status,research_status,selection_note
1957,candidate-1957-manuel-castells,Manuel Castells,1942,SOCIOLOGIST,Spain,M,42,70.08,https://en.wikipedia.org/?curid=64644,unresearched,unverified_candidate,Ranked for research discovery; HPI is not evidence of early success.
1035,candidate-1035-essam-sharaf,Essam Sharaf,1952,ENGINEER,Egypt,M,36,60.81,https://en.wikipedia.org/?curid=31066097,unresearched,unverified_candidate,Ranked for research discovery; HPI is not evidence of early success.
211,candidate-0211-gerd-binnig,Gerd Binnig,1947,PHYSICIST,Germany,M,72,73.15,https://en.wikipedia.org/?curid=7790085,unresearched,unverified_candidate,Ranked for research discovery; HPI is not evidence of early success.
756,candidate-0756-donna-strickland,Donna Strickland,1959,PHYSICIST,Canada,F,79,64.09,https://en.wikipedia.org/?curid=58632444,unresearched,unverified_candidate,Ranked for research discovery; HPI is not evidence of early success.
1396,candidate-1396-virginia-ruzici,Virginia Ruzici,1955,TENNIS PLAYER,Romania,F,27,57.03,https://en.wikipedia.org/?curid=2151676,unresearched,unverified_candidate,Ranked for research discovery; HPI is not evidence of early success.
1805,candidate-1805-ulyana-lopatkina,Ulyana Lopatkina,1973,DANCER,,F,15,45.31,https://en.wikipedia.org/?curid=5770541,unresearched,unverified_candidate,Ranked for research discovery; HPI is not evidence of early success.
1961,candidate-1961-robin-warren,Robin Warren,1937,PHYSICIAN,Australia,M,55,69.85,https://en.wikipedia.org/?curid=1012234,unresearched,unverified_candidate,Ranked for research discovery; HPI is not evidence of early success.
1923,candidate-1923-sadako-sasaki,Sadako Sasaki,1943,SOCIAL ACTIVIST,Japan,F,49,74.55,https://en.wikipedia.org/?curid=602445,unresearched,unverified_candidate,Ranked for research discovery; HPI is not evidence of early success.
1165,candidate-1165-adri-van-der-poel,Adri van der Poel,1959,CYCLIST,Netherlands,M,19,59.75,https://en.wikipedia.org/?curid=12758715,unresearched,unverified_candidate,Ranked for research discovery; HPI is not evidence of early success.
51,candidate-0051-michael-caine,Michael Caine,1933,ACTOR,United Kingdom,M,97,77.56,https://en.wikipedia.org/?curid=61479,unresearched,unverified_candidate,Ranked for research discovery; HPI is not evidence of early success.
421,candidate-0421-denis-law,Denis Law,1940,SOCCER PLAYER,United Kingdom,M,52,68.84,https://en.wikipedia.org/?curid=935938,unresearched,unverified_candidate,Ranked for research discovery; HPI is not evidence of early success.
2244,candidate-2244-hanan-ashrawi,Hanan Ashrawi,1946,SOCIAL ACTIVIST,,F,31,60.33,https://en.wikipedia.org/?curid=40067481,unresearched,unverified_candidate,Ranked for research discovery; HPI is not evidence of early success.
