candidate_rank,candidate_id,name,birth_year,occupation,country_name,gender,wikipedia_languages,hpi,source_record_url,milestone_by_26_status,research_status,selection_note
177,candidate-0177-eminem,Eminem,1972,SINGER,United States,M,158,74.11,https://en.wikipedia.org/?curid=4429395,unresearched,unverified_candidate,Ranked for research discovery; HPI is not evidence of early success.
2588,candidate-2588-berit-aunli,Berit Aunli,1956,SKIER,Norway,F,18,54.04,https://en.wikipedia.org/?curid=2891814,unresearched,unverified_candidate,Ranked for research discovery; HPI is not evidence of early success.
2415,candidate-2415-devi-shetty,Devi Shetty,1953,PHYSICIAN,India,M,20,57.19,https://en.wikipedia.org/?curid=5219987,unresearched,unverified_candidate,Ranked for research discovery; HPI is not evidence of early success.
1579,candidate-1579-belle-delphine,Belle Delphine,1999,MODEL,South Africa,F,38,54.34,https://en.wikipedia.org/?curid=54576445,unresearched,unverified_candidate,Ranked for research discovery; HPI is not evidence of early success.
1090,candidate-1090-maia-chiburdanidze,Maia Chiburdanidze,1961,CHESS PLAYER,Georgia,F,48,60.31,https://en.wikipedia.org/?curid=577694,unresearched,unverified_candidate,Ranked for research discovery; HPI is not evidence of early success.
126,candidate-0126-renzo-piano,Renzo Piano,1937,ARCHITECT,Italy,M,66,74.89,https://en.wikipedia.org/?curid=25946,unresearched,unverified_candidate,Ranked for research discovery; HPI is not evidence of early success.
1960,candidate-1960-benedict-anderson,Benedict Anderson,1936,POLITICAL SCIENTIST,China,M,50,69.90,https://en.wikipedia.org/?curid=730760,unresearched,unverified_candidate,Ranked for research discovery; HPI is not evidence of early success.
503,candidate-0503-andrea-pirlo,Andrea Pirlo,1979,SOCCER PLAYER,Italy,M,74,68.15,https://en.wikipedia.org/?curid=1700594,unresearched,unverified_candidate,Ranked for research discovery; HPI is not evidence of early success.
711,candidate-0711-yuan-t-lee,Yuan T. Lee,1936,CHEMIST,Taiwan,M,50,65.02,https://en.wikipedia.org/?curid=252532,unresearched,unverified_candidate,Ranked for research discovery; HPI is not evidence of early success.
2132,candidate-2132-djamila-bouhired,Djamila Bouhired,1935,SOCIAL ACTIVIST,Algeria,F,18,62.88,https://en.wikipedia.org/?curid=2903002,unresearched,unverified_candidate,Ranked for research discovery; HPI is not evidence of early success.
2283,candidate-2283-hermann-maier,Hermann Maier,1972,SKIER,Austria,M,47,59.56,https://en.wikipedia.org/?curid=453315,unresearched,unverified_candidate,Ranked for research discovery; HPI is not evidence of early success.
2179,candidate-2179-naoko-takeuchi,Naoko Takeuchi,1967,COMIC ARTIST,Japan,F,37,61.73,https://en.wikipedia.org/?curid=21745,unresearched,unverified_candidate,Ranked for research discovery; HPI is not evidence of early success.
