candidate_rank,candidate_id,name,birth_year,occupation,country_name,gender,wikipedia_languages,hpi,source_record_url,milestone_by_26_status,research_status,selection_note
2764,candidate-2764-zhang-weili,Zhang Weili,1989,MARTIAL ARTS,China,F,19,50.83,https://en.wikipedia.org/?curid=60121510,unresearched,unverified_candidate,Ranked for research discovery; HPI is not evidence of early success.
226,candidate-0226-nigel-mansell,Nigel Mansell,1953,RACING DRIVER,United Kingdom,M,52,72.62,https://en.wikipedia.org/?curid=228615,unresearched,unverified_candidate,Ranked for research discovery; HPI is not evidence of early success.
358,candidate-0358-sylvie-vartan,Sylvie Vartan,1944,SINGER,Bulgaria,F,37,69.30,https://en.wikipedia.org/?curid=113666,unresearched,unverified_candidate,Ranked for research discovery; HPI is not evidence of early success.
1803,candidate-1803-alan-johnston,Alan Johnston,1962,JOURNALIST,Tanzania,M,21,45.34,https://en.wikipedia.org/?curid=10081092,unresearched,unverified_candidate,Ranked for research discovery; HPI is not evidence of early success.
1764,candidate-1764-pál-szekeres,Pál Szekeres,1964,FENCER,Hungary,M,19,48.10,https://en.wikipedia.org/?curid=19163207,unresearched,unverified_candidate,Ranked for research discovery; HPI is not evidence of early success.
267,candidate-0267-the-iron-sheik,The Iron Sheik,1942,WRESTLER,Iran,M,28,71.31,https://en.wikipedia.org/?curid=363161,unresearched,unverified_candidate,Ranked for research discovery; HPI is not evidence of early success.
2040,candidate-2040-pewdiepie,PewDiePie,1989,YOUTUBER,Sweden,M,80,65.59,https://en.wikipedia.org/?curid=37259045,unresearched,unverified_candidate,Ranked for research discovery; HPI is not evidence of early success.
568,candidate-0568-son-heung-min,Son Heung-min,1992,SOCCER PLAYER,South Korea,M,73,67.72,https://en.wikipedia.org/?curid=29152920,unresearched,unverified_candidate,Ranked for research discovery; HPI is not evidence of early success.
2018,candidate-2018-pavel-popovich,Pavel Popovich,1930,ASTRONAUT,Ukraine,M,39,66.31,https://en.wikipedia.org/?curid=194636,unresearched,unverified_candidate,Ranked for research discovery; HPI is not evidence of early success.
1221,candidate-1221-lew-hoad,Lew Hoad,1934,TENNIS PLAYER,Australia,M,27,59.01,https://en.wikipedia.org/?curid=481800,unresearched,unverified_candidate,Ranked for research discovery; HPI is not evidence of early success.
1908,candidate-1908-ilona-staller,Ilona Staller,1951,PORNOGRAPHIC ACTOR,Hungary,F,45,75.95,https://en.wikipedia.org/?curid=36762,unresearched,unverified_candidate,Ranked for research discovery; HPI is not evidence of early success.
303,candidate-0303-clay-regazzoni,Clay Regazzoni,1939,RACING DRIVER,Switzerland,M,32,70.48,https://en.wikipedia.org/?curid=1172362,unresearched,unverified_candidate,Ranked for research discovery; HPI is not evidence of early success.
