candidate_rank,candidate_id,name,birth_year,occupation,country_name,gender,wikipedia_languages,hpi,source_record_url,milestone_by_26_status,research_status,selection_note
2207,candidate-2207-lucio-urtubia,Lucio Urtubia,1931,SOCIAL ACTIVIST,Spain,M,15,61.16,https://en.wikipedia.org/?curid=17901160,unresearched,unverified_candidate,Ranked for research discovery; HPI is not evidence of early success.
2692,candidate-2692-johann-olav-koss,Johann Olav Koss,1968,SKATER,Norway,M,33,52.01,https://en.wikipedia.org/?curid=92927,unresearched,unverified_candidate,Ranked for research discovery; HPI is not evidence of early success.
2331,candidate-2331-horacio-elizondo,Horacio Elizondo,1963,REFEREE,Argentina,M,31,58.82,https://en.wikipedia.org/?curid=5376977,unresearched,unverified_candidate,Ranked for research discovery; HPI is not evidence of early success.
2704,candidate-2704-gábor-gergely,Gábor Gergely,1953,TABLE TENNIS PLAYER,Hungary,M,15,51.77,https://en.wikipedia.org/?curid=31401529,unresearched,unverified_candidate,Ranked for research discovery; HPI is not evidence of early success.
2291,candidate-2291-frank-país,Frank País,1934,SOCIAL ACTIVIST,Cuba,M,19,59.49,https://en.wikipedia.org/?curid=5230480,unresearched,unverified_candidate,Ranked for research discovery; HPI is not evidence of early success.
2076,candidate-2076-oleksandr-syrskyi,Oleksandr Syrskyi,1965,MILITARY PERSONNEL,,M,38,64.58,https://en.wikipedia.org/?curid=69446333,unresearched,unverified_candidate,Ranked for research discovery; HPI is not evidence of early success.
2118,candidate-2118-alain-ducasse,Alain Ducasse,1956,CHEF,France,M,23,63.08,https://en.wikipedia.org/?curid=1977267,unresearched,unverified_candidate,Ranked for research discovery; HPI is not evidence of early success.
1608,candidate-1608-evy-berggren,Evy Berggren,1934,GYMNAST,Sweden,F,15,53.41,https://en.wikipedia.org/?curid=19320451,unresearched,unverified_candidate,Ranked for research discovery; HPI is not evidence of early success.
2714,candidate-2714-hauwa-ibrahim,Hauwa Ibrahim,1968,LAWYER,Nigeria,F,25,51.60,https://en.wikipedia.org/?curid=3416794,unresearched,unverified_candidate,Ranked for research discovery; HPI is not evidence of early success.
2996,candidate-2996-ding-ning,Ding Ning,1990,TABLE TENNIS PLAYER,China,F,30,46.68,https://en.wikipedia.org/?curid=28287501,unresearched,unverified_candidate,Ranked for research discovery; HPI is not evidence of early success.
338,candidate-0338-esma-redžepova,Esma Redžepova,1943,SINGER,North Macedonia,F,43,69.71,https://en.wikipedia.org/?curid=6240669,unresearched,unverified_candidate,Ranked for research discovery; HPI is not evidence of early success.
2670,candidate-2670-marie-senghor-basse,Marie Senghor Basse,1930,PHYSICIAN,Senegal,F,16,52.48,https://en.wikipedia.org/?curid=67044276,unresearched,unverified_candidate,Ranked for research discovery; HPI is not evidence of early success.
