candidate_rank,candidate_id,name,birth_year,occupation,country_name,gender,wikipedia_languages,hpi,source_record_url,milestone_by_26_status,research_status,selection_note
1144,candidate-1144-bernard-thévenet,Bernard Thévenet,1948,CYCLIST,France,M,27,59.90,https://en.wikipedia.org/?curid=556362,unresearched,unverified_candidate,Ranked for research discovery; HPI is not evidence of early success.
2937,candidate-2937-bojana-popović,Bojana Popović,1979,HANDBALL PLAYER,Serbia,F,23,47.80,https://en.wikipedia.org/?curid=22229614,unresearched,unverified_candidate,Ranked for research discovery; HPI is not evidence of early success.
1142,candidate-1142-milena-canonero,Milena Canonero,1946,DESIGNER,Italy,F,21,59.91,https://en.wikipedia.org/?curid=9730933,unresearched,unverified_candidate,Ranked for research discovery; HPI is not evidence of early success.
1345,candidate-1345-manuel-blum,Manuel Blum,1938,COMPUTER SCIENTIST,Venezuela,M,32,57.49,https://en.wikipedia.org/?curid=308357,unresearched,unverified_candidate,Ranked for research discovery; HPI is not evidence of early success.
1633,candidate-1633-gun-röring,Gun Röring,1930,GYMNAST,Sweden,F,15,52.82,https://en.wikipedia.org/?curid=19320177,unresearched,unverified_candidate,Ranked for research discovery; HPI is not evidence of early success.
792,candidate-0792-rinat-akhmetov,Rinat Akhmetov,1966,BUSINESSPERSON,Ukraine,M,38,63.45,https://en.wikipedia.org/?curid=1353601,unresearched,unverified_candidate,Ranked for research discovery; HPI is not evidence of early success.
97,candidate-0097-monica-bellucci,Monica Bellucci,1964,ACTOR,Italy,F,85,75.40,https://en.wikipedia.org/?curid=276348,unresearched,unverified_candidate,Ranked for research discovery; HPI is not evidence of early success.
914,candidate-0914-mihaela-peneș,Mihaela Peneș,1947,ATHLETE,Romania,F,26,62.07,https://en.wikipedia.org/?curid=6809110,unresearched,unverified_candidate,Ranked for research discovery; HPI is not evidence of early success.
933,candidate-0933-mohammed-gammoudi,Mohammed Gammoudi,1938,ATHLETE,Tunisia,M,28,61.80,https://en.wikipedia.org/?curid=842030,unresearched,unverified_candidate,Ranked for research discovery; HPI is not evidence of early success.
1251,candidate-1251-judea-pearl,Judea Pearl,1936,COMPUTER SCIENTIST,Israel,M,30,58.62,https://en.wikipedia.org/?curid=699964,unresearched,unverified_candidate,Ranked for research discovery; HPI is not evidence of early success.
1433,candidate-1433-liviu-librescu,Liviu Librescu,1930,COMPUTER SCIENTIST,Romania,M,28,56.65,https://en.wikipedia.org/?curid=10723489,unresearched,unverified_candidate,Ranked for research discovery; HPI is not evidence of early success.
1886,candidate-1886-caitlyn-jenner,Caitlyn Jenner,1949,CELEBRITY,United States,F,53,81.36,https://en.wikipedia.org/?curid=773158,unresearched,unverified_candidate,Ranked for research discovery; HPI is not evidence of early success.
