candidate_rank,candidate_id,name,birth_year,occupation,country_name,gender,wikipedia_languages,hpi,source_record_url,milestone_by_26_status,research_status,selection_note
35,candidate-0035-sheldon-lee-glashow,Sheldon Lee Glashow,1932,PHYSICIST,United States,M,67,78.53,https://en.wikipedia.org/?curid=396721,unresearched,unverified_candidate,Ranked for research discovery; HPI is not evidence of early success.
1166,candidate-1166-peter-madsen,Peter Madsen,1971,INVENTOR,,M,26,59.74,https://en.wikipedia.org/?curid=32839660,unresearched,unverified_candidate,Ranked for research discovery; HPI is not evidence of early success.
124,candidate-0124-ben-kingsley,Ben Kingsley,1943,ACTOR,United Kingdom,M,78,74.94,https://en.wikipedia.org/?curid=168480,unresearched,unverified_candidate,Ranked for research discovery; HPI is not evidence of early success.
710,candidate-0710-aziz-sancar,Aziz Sancar,1946,CHEMIST,Türkiye,M,73,65.05,https://en.wikipedia.org/?curid=5441415,unresearched,unverified_candidate,Ranked for research discovery; HPI is not evidence of early success.
215,candidate-0215-françoise-barré-sinoussi,Françoise Barré-Sinoussi,1947,BIOLOGIST,France,F,74,73.09,https://en.wikipedia.org/?curid=19632164,unresearched,unverified_candidate,Ranked for research discovery; HPI is not evidence of early success.
2483,candidate-2483-rahim-ademi,Rahim Ademi,1954,MILITARY PERSONNEL,,M,18,55.85,https://en.wikipedia.org/?curid=406452,unresearched,unverified_candidate,Ranked for research discovery; HPI is not evidence of early success.
1258,candidate-1258-calistrat-cuțov,Calistrat Cuțov,1948,BOXER,Romania,M,18,58.54,https://en.wikipedia.org/?curid=7965164,unresearched,unverified_candidate,Ranked for research discovery; HPI is not evidence of early success.
2539,candidate-2539-byron-moreno,Byron Moreno,1969,REFEREE,Ecuador,M,21,55.04,https://en.wikipedia.org/?curid=1975092,unresearched,unverified_candidate,Ranked for research discovery; HPI is not evidence of early success.
1208,candidate-1208-gérard-grisey,Gérard Grisey,1946,COMPOSER,France,M,18,59.25,https://en.wikipedia.org/?curid=1007708,unresearched,unverified_candidate,Ranked for research discovery; HPI is not evidence of early success.
2667,candidate-2667-sergio-aragonés,Sergio Aragonés,1937,COMIC ARTIST,Spain,M,16,52.51,https://en.wikipedia.org/?curid=29669,unresearched,unverified_candidate,Ranked for research discovery; HPI is not evidence of early success.
1697,candidate-1697-muntadhar-al-zaidi,Muntadhar al-Zaidi,1979,JOURNALIST,Iraq,M,42,51.06,https://en.wikipedia.org/?curid=20700771,unresearched,unverified_candidate,Ranked for research discovery; HPI is not evidence of early success.
1410,candidate-1410-zoltán-magyar,Zoltán Magyar,1953,GYMNAST,Hungary,F,24,56.86,https://en.wikipedia.org/?curid=6690613,unresearched,unverified_candidate,Ranked for research discovery; HPI is not evidence of early success.
