candidate_rank,candidate_id,name,birth_year,occupation,country_name,gender,wikipedia_languages,hpi,source_record_url,milestone_by_26_status,research_status,selection_note
246,candidate-0246-hristo-stoichkov,Hristo Stoichkov,1966,SOCCER PLAYER,Bulgaria,M,64,70.96,https://en.wikipedia.org/?curid=28714631,unresearched,unverified_candidate,Ranked for research discovery; HPI is not evidence of early success.
238,candidate-0238-aki-kaurismäki,Aki Kaurismäki,1957,FILM DIRECTOR,Finland,M,50,71.17,https://en.wikipedia.org/?curid=201226,unresearched,unverified_candidate,Ranked for research discovery; HPI is not evidence of early success.
68,candidate-0068-joseph-hooton-taylor-jr,Joseph Hooton Taylor Jr.,1941,ASTRONOMER,United States,M,66,77.51,https://en.wikipedia.org/?curid=499509,unresearched,unverified_candidate,Ranked for research discovery; HPI is not evidence of early success.
396,candidate-0396-kaija-saariaho,Kaija Saariaho,1952,COMPOSER,Finland,F,32,63.77,https://en.wikipedia.org/?curid=620970,unresearched,unverified_candidate,Ranked for research discovery; HPI is not evidence of early success.
122,candidate-0122-sinéad-o-connor,Sinéad O'Connor,1966,SINGER,Ireland,F,77,75.08,https://en.wikipedia.org/?curid=144848,unresearched,unverified_candidate,Ranked for research discovery; HPI is not evidence of early success.
169,candidate-0169-ken-follett,Ken Follett,1949,WRITER,United Kingdom,M,48,73.12,https://en.wikipedia.org/?curid=67160,unresearched,unverified_candidate,Ranked for research discovery; HPI is not evidence of early success.
211,candidate-0211-alan-parker,Alan Parker,1944,FILM DIRECTOR,United Kingdom,M,57,71.91,https://en.wikipedia.org/?curid=343137,unresearched,unverified_candidate,Ranked for research discovery; HPI is not evidence of early success.
18,candidate-0018-robin-williams,Robin Williams,1951,COMEDIAN,United States,M,133,81.66,https://en.wikipedia.org/?curid=53242,unresearched,unverified_candidate,Ranked for research discovery; HPI is not evidence of early success.
209,candidate-0209-andré-the-giant,André the Giant,1946,WRESTLER,France,M,47,71.98,https://en.wikipedia.org/?curid=2575,unresearched,unverified_candidate,Ranked for research discovery; HPI is not evidence of early success.
188,candidate-0188-bobby-farrell,Bobby Farrell,1949,DANCER,Aruba,M,42,72.73,https://en.wikipedia.org/?curid=637896,unresearched,unverified_candidate,Ranked for research discovery; HPI is not evidence of early success.
21,candidate-0021-jeff-bezos,Jeff Bezos,1964,BUSINESSPERSON,United States,M,96,81.13,https://en.wikipedia.org/?curid=142528,unresearched,unverified_candidate,Ranked for research discovery; HPI is not evidence of early success.
146,candidate-0146-björn-borg,Björn Borg,1956,TENNIS PLAYER,Sweden,M,76,74.07,https://en.wikipedia.org/?curid=4601,unresearched,unverified_candidate,Ranked for research discovery; HPI is not evidence of early success.
