candidate_rank,candidate_id,name,birth_year,occupation,country_name,gender,wikipedia_languages,hpi,source_record_url,milestone_by_26_status,research_status,selection_note
87,candidate-0087-stuart-sutcliffe,Stuart Sutcliffe,1940,MUSICIAN,United Kingdom,M,51,76.65,https://en.wikipedia.org/?curid=125311,unresearched,unverified_candidate,Ranked for research discovery; HPI is not evidence of early success.
305,candidate-0305-usain-bolt,Usain Bolt,1986,ATHLETE,Jamaica,M,119,67.72,https://en.wikipedia.org/?curid=4764846,unresearched,unverified_candidate,Ranked for research discovery; HPI is not evidence of early success.
345,candidate-0345-dražen-petrović,Dražen Petrović,1964,BASKETBALL PLAYER,Croatia,M,53,65.79,https://en.wikipedia.org/?curid=679825,unresearched,unverified_candidate,Ranked for research discovery; HPI is not evidence of early success.
133,candidate-0133-george-michael,George Michael,1963,SINGER,United Kingdom,M,88,74.39,https://en.wikipedia.org/?curid=45985,unresearched,unverified_candidate,Ranked for research discovery; HPI is not evidence of early success.
342,candidate-0342-susan-polgár,Susan Polgár,1969,CHESS PLAYER,Hungary,F,50,66.05,https://en.wikipedia.org/?curid=23467242,unresearched,unverified_candidate,Ranked for research discovery; HPI is not evidence of early success.
243,candidate-0243-ryuichi-sakamoto,Ryuichi Sakamoto,1952,COMPOSER,Japan,M,47,71.04,https://en.wikipedia.org/?curid=26272,unresearched,unverified_candidate,Ranked for research discovery; HPI is not evidence of early success.
172,candidate-0172-françoise-barré-sinoussi,Françoise Barré-Sinoussi,1947,BIOLOGIST,France,F,74,73.09,https://en.wikipedia.org/?curid=19632164,unresearched,unverified_candidate,Ranked for research discovery; HPI is not evidence of early success.
103,candidate-0103-phil-collins,Phil Collins,1951,SINGER,United Kingdom,M,81,76.12,https://en.wikipedia.org/?curid=153557,unresearched,unverified_candidate,Ranked for research discovery; HPI is not evidence of early success.
359,candidate-0359-jacques-laffite,Jacques Laffite,1943,RACING DRIVER,France,M,28,65.24,https://en.wikipedia.org/?curid=701324,unresearched,unverified_candidate,Ranked for research discovery; HPI is not evidence of early success.
329,candidate-0329-patrick-depailler,Patrick Depailler,1944,RACING DRIVER,France,M,24,66.70,https://en.wikipedia.org/?curid=1226335,unresearched,unverified_candidate,Ranked for research discovery; HPI is not evidence of early success.
344,candidate-0344-wladimir-klitschko,Wladimir Klitschko,1976,BOXER,Kazakhstan,M,46,65.85,https://en.wikipedia.org/?curid=379216,unresearched,unverified_candidate,Ranked for research discovery; HPI is not evidence of early success.
55,candidate-0055-brad-pitt,Brad Pitt,1963,ACTOR,United States,M,127,78.07,https://en.wikipedia.org/?curid=44849,unresearched,unverified_candidate,Ranked for research discovery; HPI is not evidence of early success.
