candidate_rank,candidate_id,name,birth_year,occupation,country_name,gender,wikipedia_languages,hpi,source_record_url,milestone_by_26_status,research_status,selection_note
113,candidate-0113-albano-carrisi,Albano Carrisi,1943,SINGER,Italy,M,38,75.50,https://en.wikipedia.org/?curid=2643566,unresearched,unverified_candidate,Ranked for research discovery; HPI is not evidence of early success.
388,candidate-0388-chris-amon,Chris Amon,1943,RACING DRIVER,New Zealand,M,27,64.21,https://en.wikipedia.org/?curid=518391,unresearched,unverified_candidate,Ranked for research discovery; HPI is not evidence of early success.
360,candidate-0360-jacques-villeneuve,Jacques Villeneuve,1971,RACING DRIVER,Canada,M,54,65.20,https://en.wikipedia.org/?curid=64258,unresearched,unverified_candidate,Ranked for research discovery; HPI is not evidence of early success.
333,candidate-0333-armen-sarkissian,Armen Sarkissian,1953,PHYSICIST,Armenia,M,67,66.63,https://en.wikipedia.org/?curid=8386163,unresearched,unverified_candidate,Ranked for research discovery; HPI is not evidence of early success.
367,candidate-0367-nasser-al-khelaifi,Nasser Al-Khelaifi,1973,TENNIS PLAYER,Qatar,M,30,64.98,https://en.wikipedia.org/?curid=33925411,unresearched,unverified_candidate,Ranked for research discovery; HPI is not evidence of early success.
259,candidate-0259-zhang-yimou,Zhang Yimou,1950,FILM DIRECTOR,China,M,53,70.63,https://en.wikipedia.org/?curid=156198,unresearched,unverified_candidate,Ranked for research discovery; HPI is not evidence of early success.
120,candidate-0120-jaggi-vasudev,Jaggi Vasudev,1957,WRITER,India,M,47,75.17,https://en.wikipedia.org/?curid=7451511,unresearched,unverified_candidate,Ranked for research discovery; HPI is not evidence of early success.
112,candidate-0112-john-sulston,John Sulston,1942,BIOLOGIST,United Kingdom,M,53,75.52,https://en.wikipedia.org/?curid=711867,unresearched,unverified_candidate,Ranked for research discovery; HPI is not evidence of early success.
48,candidate-0048-bobby-fischer,Bobby Fischer,1943,CHESS PLAYER,United States,M,95,78.36,https://en.wikipedia.org/?curid=2073557,unresearched,unverified_candidate,Ranked for research discovery; HPI is not evidence of early success.
16,candidate-0016-jackie-chan,Jackie Chan,1954,ACTOR,Hong Kong,M,144,81.82,https://en.wikipedia.org/?curid=144936,unresearched,unverified_candidate,Ranked for research discovery; HPI is not evidence of early success.
217,candidate-0217-patrick-süskind,Patrick Süskind,1949,WRITER,Germany,M,52,71.79,https://en.wikipedia.org/?curid=424935,unresearched,unverified_candidate,Ranked for research discovery; HPI is not evidence of early success.
303,candidate-0303-john-mcenroe,John McEnroe,1959,TENNIS PLAYER,Germany,M,65,67.84,https://en.wikipedia.org/?curid=324427,unresearched,unverified_candidate,Ranked for research discovery; HPI is not evidence of early success.
