candidate_rank,candidate_id,name,birth_year,occupation,country_name,gender,wikipedia_languages,hpi,source_record_url,milestone_by_26_status,research_status,selection_note
248,candidate-0248-flavio-briatore,Flavio Briatore,1950,BUSINESSPERSON,Italy,M,28,70.91,https://en.wikipedia.org/?curid=614426,unresearched,unverified_candidate,Ranked for research discovery; HPI is not evidence of early success.
335,candidate-0335-michèle-mouton,Michèle Mouton,1951,RACING DRIVER,France,F,26,66.61,https://en.wikipedia.org/?curid=1276481,unresearched,unverified_candidate,Ranked for research discovery; HPI is not evidence of early success.
394,candidate-0394-juliane-koepcke,Juliane Koepcke,1954,BIOLOGIST,Peru,F,25,63.84,https://en.wikipedia.org/?curid=6436685,unresearched,unverified_candidate,Ranked for research discovery; HPI is not evidence of early success.
353,candidate-0353-stefan-edberg,Stefan Edberg,1966,TENNIS PLAYER,Sweden,M,53,65.51,https://en.wikipedia.org/?curid=391932,unresearched,unverified_candidate,Ranked for research discovery; HPI is not evidence of early success.
185,candidate-0185-jon-lord,Jon Lord,1941,MUSICIAN,United Kingdom,M,55,72.85,https://en.wikipedia.org/?curid=242149,unresearched,unverified_candidate,Ranked for research discovery; HPI is not evidence of early success.
371,candidate-0371-jimmy-choo,Jimmy Choo,1948,DESIGNER,Malaysia,M,30,64.76,https://en.wikipedia.org/?curid=47635896,unresearched,unverified_candidate,Ranked for research discovery; HPI is not evidence of early success.
340,candidate-0340-alan-jones,Alan Jones,1946,RACING DRIVER,Australia,M,43,66.27,https://en.wikipedia.org/?curid=255129,unresearched,unverified_candidate,Ranked for research discovery; HPI is not evidence of early success.
104,candidate-0104-mireille-mathieu,Mireille Mathieu,1946,SINGER,France,F,62,76.03,https://en.wikipedia.org/?curid=154437,unresearched,unverified_candidate,Ranked for research discovery; HPI is not evidence of early success.
192,candidate-0192-michel-houellebecq,Michel Houellebecq,1956,WRITER,Réunion,M,65,72.51,https://en.wikipedia.org/?curid=173813,unresearched,unverified_candidate,Ranked for research discovery; HPI is not evidence of early success.
26,candidate-0026-haruki-murakami,Haruki Murakami,1949,WRITER,Japan,M,95,80.40,https://en.wikipedia.org/?curid=229198,unresearched,unverified_candidate,Ranked for research discovery; HPI is not evidence of early success.
377,candidate-0377-lars-vilks,Lars Vilks,1946,SCULPTOR,Sweden,M,31,64.59,https://en.wikipedia.org/?curid=12979265,unresearched,unverified_candidate,Ranked for research discovery; HPI is not evidence of early success.
330,candidate-0330-kimi-räikkönen,Kimi Räikkönen,1979,RACING DRIVER,Finland,M,80,66.69,https://en.wikipedia.org/?curid=234756,unresearched,unverified_candidate,Ranked for research discovery; HPI is not evidence of early success.
