candidate_rank,candidate_id,name,birth_year,occupation,country_name,gender,wikipedia_languages,hpi,source_record_url,milestone_by_26_status,research_status,selection_note
361,candidate-0361-javier-sotomayor,Javier Sotomayor,1967,ATHLETE,Cuba,M,45,65.42,https://en.wikipedia.org/?curid=661919,unresearched,unverified_candidate,Ranked for research discovery; HPI is not evidence of early success.
320,candidate-0320-vlade-divac,Vlade Divac,1968,BASKETBALL PLAYER,Serbia,M,42,66.97,https://en.wikipedia.org/?curid=322505,unresearched,unverified_candidate,Ranked for research discovery; HPI is not evidence of early success.
59,candidate-0059-shah-rukh-khan,Shah Rukh Khan,1965,ACTOR,India,M,119,79.44,https://en.wikipedia.org/?curid=352699,unresearched,unverified_candidate,Ranked for research discovery; HPI is not evidence of early success.
6,candidate-0006-steven-spielberg,Steven Spielberg,1946,FILM DIRECTOR,United States,M,143,87.65,https://en.wikipedia.org/?curid=26940,unresearched,unverified_candidate,Ranked for research discovery; HPI is not evidence of early success.
129,candidate-0129-gao-xingjian,Gao Xingjian,1940,WRITER,China,M,92,76.23,https://en.wikipedia.org/?curid=190441,unresearched,unverified_candidate,Ranked for research discovery; HPI is not evidence of early success.
240,candidate-0240-bassel-al-assad,Bassel al-Assad,1962,ENGINEER,Syria,M,32,70.71,https://en.wikipedia.org/?curid=2246162,unresearched,unverified_candidate,Ranked for research discovery; HPI is not evidence of early success.
196,candidate-0196-mircea-lucescu,Mircea Lucescu,1945,SOCCER PLAYER,Romania,M,37,73.09,https://en.wikipedia.org/?curid=1615178,unresearched,unverified_candidate,Ranked for research discovery; HPI is not evidence of early success.
198,candidate-0198-michael-haneke,Michael Haneke,1942,FILM DIRECTOR,Germany,M,58,73.07,https://en.wikipedia.org/?curid=1049105,unresearched,unverified_candidate,Ranked for research discovery; HPI is not evidence of early success.
33,candidate-0033-patrick-swayze,Patrick Swayze,1952,ACTOR,United States,M,74,81.93,https://en.wikipedia.org/?curid=493900,unresearched,unverified_candidate,Ranked for research discovery; HPI is not evidence of early success.
362,candidate-0362-manolo-blahnik,Manolo Blahnik,1942,DESIGNER,Spain,M,29,65.40,https://en.wikipedia.org/?curid=1280544,unresearched,unverified_candidate,Ranked for research discovery; HPI is not evidence of early success.
364,candidate-0364-toshio-suzuki,Toshio Suzuki,1948,PRODUCER,Japan,M,28,65.14,https://en.wikipedia.org/?curid=3654485,unresearched,unverified_candidate,Ranked for research discovery; HPI is not evidence of early success.
79,candidate-0079-pedro-almodóvar,Pedro Almodóvar,1949,FILM DIRECTOR,Spain,M,81,78.76,https://en.wikipedia.org/?curid=5195275,unresearched,unverified_candidate,Ranked for research discovery; HPI is not evidence of early success.
