candidate_rank,candidate_id,name,birth_year,occupation,country_name,gender,wikipedia_languages,hpi,source_record_url,milestone_by_26_status,research_status,selection_note
296,candidate-0296-ben-johnson,Ben Johnson,1961,ATHLETE,Jamaica,M,40,67.98,https://en.wikipedia.org/?curid=438638,unresearched,unverified_candidate,Ranked for research discovery; HPI is not evidence of early success.
186,candidate-0186-joseph-brodsky,Joseph Brodsky,1940,WRITER,Russia,M,98,73.53,https://en.wikipedia.org/?curid=262593,unresearched,unverified_candidate,Ranked for research discovery; HPI is not evidence of early success.
317,candidate-0317-svetlana-gerasimenko,Svetlana Gerasimenko,1945,ASTRONOMER,Ukraine,F,36,67.19,https://en.wikipedia.org/?curid=44384039,unresearched,unverified_candidate,Ranked for research discovery; HPI is not evidence of early success.
322,candidate-0322-reinhard-genzel,Reinhard Genzel,1952,ASTRONOMER,Germany,M,56,66.82,https://en.wikipedia.org/?curid=14417038,unresearched,unverified_candidate,Ranked for research discovery; HPI is not evidence of early success.
151,candidate-0151-jaggi-vasudev,Jaggi Vasudev,1957,WRITER,India,M,47,75.17,https://en.wikipedia.org/?curid=7451511,unresearched,unverified_candidate,Ranked for research discovery; HPI is not evidence of early success.
283,candidate-0283-ivan-lendl,Ivan Lendl,1960,TENNIS PLAYER,Czechia,M,54,68.61,https://en.wikipedia.org/?curid=302577,unresearched,unverified_candidate,Ranked for research discovery; HPI is not evidence of early success.
41,candidate-0041-jeff-bezos,Jeff Bezos,1964,BUSINESSPERSON,United States,M,96,81.13,https://en.wikipedia.org/?curid=142528,unresearched,unverified_candidate,Ranked for research discovery; HPI is not evidence of early success.
194,candidate-0194-jean-jacques-annaud,Jean-Jacques Annaud,1943,FILM DIRECTOR,France,M,53,73.14,https://en.wikipedia.org/?curid=445843,unresearched,unverified_candidate,Ranked for research discovery; HPI is not evidence of early success.
64,candidate-0064-chuck-norris,Chuck Norris,1940,ACTOR,United States,M,83,79.26,https://en.wikipedia.org/?curid=162617,unresearched,unverified_candidate,Ranked for research discovery; HPI is not evidence of early success.
275,candidate-0275-gerard-t-hooft,Gerard 't Hooft,1946,PHYSICIST,Netherlands,M,73,68.92,https://en.wikipedia.org/?curid=491714,unresearched,unverified_candidate,Ranked for research discovery; HPI is not evidence of early success.
236,candidate-0236-flavio-briatore,Flavio Briatore,1950,BUSINESSPERSON,Italy,M,28,70.91,https://en.wikipedia.org/?curid=614426,unresearched,unverified_candidate,Ranked for research discovery; HPI is not evidence of early success.
23,candidate-0023-arnold-schwarzenegger,Arnold Schwarzenegger,1947,ACTOR,Austria,M,122,83.44,https://en.wikipedia.org/?curid=1806,unresearched,unverified_candidate,Ranked for research discovery; HPI is not evidence of early success.
