candidate_rank,candidate_id,name,birth_year,occupation,country_name,gender,wikipedia_languages,hpi,source_record_url,milestone_by_26_status,research_status,selection_note
333,candidate-0333-roger-de-vlaeminck,Roger De Vlaeminck,1947,CYCLIST,Belgium,M,28,66.54,https://en.wikipedia.org/?curid=1127526,unresearched,unverified_candidate,Ranked for research discovery; HPI is not evidence of early success.
367,candidate-0367-nasser-al-khelaifi,Nasser Al-Khelaifi,1973,TENNIS PLAYER,Qatar,M,30,64.98,https://en.wikipedia.org/?curid=33925411,unresearched,unverified_candidate,Ranked for research discovery; HPI is not evidence of early success.
102,candidate-0102-cat-stevens,Cat Stevens,1948,MUSICIAN,United Kingdom,M,67,77.66,https://en.wikipedia.org/?curid=78747,unresearched,unverified_candidate,Ranked for research discovery; HPI is not evidence of early success.
288,candidate-0288-valentin-ceaușescu,Valentin Ceaușescu,1948,PHYSICIST,Romania,M,21,68.38,https://en.wikipedia.org/?curid=5030845,unresearched,unverified_candidate,Ranked for research discovery; HPI is not evidence of early success.
14,candidate-0014-michael-jackson,Michael Jackson,1958,MUSICIAN,United States,M,279,85.12,https://en.wikipedia.org/?curid=14995351,unresearched,unverified_candidate,Ranked for research discovery; HPI is not evidence of early success.
309,candidate-0309-riccardo-patrese,Riccardo Patrese,1954,RACING DRIVER,Italy,M,36,67.55,https://en.wikipedia.org/?curid=38875,unresearched,unverified_candidate,Ranked for research discovery; HPI is not evidence of early success.
259,candidate-0259-kane,Kane,1967,WRESTLER,Spain,M,45,69.86,https://en.wikipedia.org/?curid=311937,unresearched,unverified_candidate,Ranked for research discovery; HPI is not evidence of early success.
120,candidate-0120-herta-müller,Herta Müller,1953,WRITER,Romania,F,107,76.59,https://en.wikipedia.org/?curid=6151067,unresearched,unverified_candidate,Ranked for research discovery; HPI is not evidence of early success.
112,candidate-0112-hans-zimmer,Hans Zimmer,1957,COMPOSER,Germany,M,83,76.78,https://en.wikipedia.org/?curid=159381,unresearched,unverified_candidate,Ranked for research discovery; HPI is not evidence of early success.
48,candidate-0048-haruki-murakami,Haruki Murakami,1949,WRITER,Japan,M,95,80.40,https://en.wikipedia.org/?curid=229198,unresearched,unverified_candidate,Ranked for research discovery; HPI is not evidence of early success.
16,candidate-0016-aretha-franklin,Aretha Franklin,1942,SINGER,United States,F,100,83.92,https://en.wikipedia.org/?curid=147367,unresearched,unverified_candidate,Ranked for research discovery; HPI is not evidence of early success.
17,candidate-0017-janis-joplin,Janis Joplin,1943,SINGER,United States,F,85,83.91,https://en.wikipedia.org/?curid=16245,unresearched,unverified_candidate,Ranked for research discovery; HPI is not evidence of early success.
