candidate_rank,candidate_id,name,birth_year,occupation,country_name,gender,wikipedia_languages,hpi,source_record_url,milestone_by_26_status,research_status,selection_note
217,candidate-0217-horst-ludwig-störmer,Horst Ludwig Störmer,1949,PHYSICIST,Germany,M,66,71.83,https://en.wikipedia.org/?curid=1621554,unresearched,unverified_candidate,Ranked for research discovery; HPI is not evidence of early success.
303,candidate-0303-john-mcenroe,John McEnroe,1959,TENNIS PLAYER,Germany,M,65,67.84,https://en.wikipedia.org/?curid=324427,unresearched,unverified_candidate,Ranked for research discovery; HPI is not evidence of early success.
45,candidate-0045-jim-morrison,Jim Morrison,1943,SINGER,United States,M,122,80.55,https://en.wikipedia.org/?curid=15135713,unresearched,unverified_candidate,Ranked for research discovery; HPI is not evidence of early success.
280,candidate-0280-daniel-libeskind,Daniel Libeskind,1946,ARCHITECT,Poland,M,38,68.69,https://en.wikipedia.org/?curid=217434,unresearched,unverified_candidate,Ranked for research discovery; HPI is not evidence of early success.
397,candidate-0397-john-newcombe,John Newcombe,1944,TENNIS PLAYER,Australia,M,41,63.91,https://en.wikipedia.org/?curid=481779,unresearched,unverified_candidate,Ranked for research discovery; HPI is not evidence of early success.
347,candidate-0347-wladimir-klitschko,Wladimir Klitschko,1976,BOXER,Kazakhstan,M,46,65.85,https://en.wikipedia.org/?curid=379216,unresearched,unverified_candidate,Ranked for research discovery; HPI is not evidence of early success.
53,candidate-0053-nicolas-cage,Nicolas Cage,1964,ACTOR,United States,M,108,80.07,https://en.wikipedia.org/?curid=21111,unresearched,unverified_candidate,Ranked for research discovery; HPI is not evidence of early success.
378,candidate-0378-vladimir-cosma,Vladimir Cosma,1940,COMPOSER,Romania,M,23,64.62,https://en.wikipedia.org/?curid=3893604,unresearched,unverified_candidate,Ranked for research discovery; HPI is not evidence of early success.
72,candidate-0072-will-smith,Will Smith,1968,ACTOR,United States,M,112,78.95,https://en.wikipedia.org/?curid=154698,unresearched,unverified_candidate,Ranked for research discovery; HPI is not evidence of early success.
115,candidate-0115-brian-may,Brian May,1947,MUSICIAN,United Kingdom,M,79,76.75,https://en.wikipedia.org/?curid=42069,unresearched,unverified_candidate,Ranked for research discovery; HPI is not evidence of early success.
126,candidate-0126-peter-handke,Peter Handke,1942,WRITER,Austria,M,79,76.29,https://en.wikipedia.org/?curid=24064,unresearched,unverified_candidate,Ranked for research discovery; HPI is not evidence of early success.
141,candidate-0141-j-m-coetzee,J. M. Coetzee,1940,WRITER,South Africa,M,94,75.60,https://en.wikipedia.org/?curid=333250,unresearched,unverified_candidate,Ranked for research discovery; HPI is not evidence of early success.
