candidate_rank,candidate_id,name,birth_year,occupation,country_name,gender,wikipedia_languages,hpi,source_record_url,milestone_by_26_status,research_status,selection_note
221,candidate-0221-roland-ratzenberger,Roland Ratzenberger,1960,RACING DRIVER,Austria,M,42,71.76,https://en.wikipedia.org/?curid=343022,unresearched,unverified_candidate,Ranked for research discovery; HPI is not evidence of early success.
75,candidate-0075-steven-seagal,Steven Seagal,1952,ACTOR,United States,M,122,78.84,https://en.wikipedia.org/?curid=67404,unresearched,unverified_candidate,Ranked for research discovery; HPI is not evidence of early success.
107,candidate-0107-toto-cutugno,Toto Cutugno,1943,SINGER,Italy,M,74,77.36,https://en.wikipedia.org/?curid=263914,unresearched,unverified_candidate,Ranked for research discovery; HPI is not evidence of early success.
204,candidate-0204-werner-herzog,Werner Herzog,1942,FILM DIRECTOR,Germany,M,67,72.82,https://en.wikipedia.org/?curid=33138,unresearched,unverified_candidate,Ranked for research discovery; HPI is not evidence of early success.
38,candidate-0038-amitabh-bachchan,Amitabh Bachchan,1942,ACTOR,India,M,113,81.47,https://en.wikipedia.org/?curid=1828,unresearched,unverified_candidate,Ranked for research discovery; HPI is not evidence of early success.
212,candidate-0212-boris-berezovsky,Boris Berezovsky,1946,BUSINESSPERSON,Russia,M,47,72.25,https://en.wikipedia.org/?curid=355478,unresearched,unverified_candidate,Ranked for research discovery; HPI is not evidence of early success.
269,candidate-0269-toshihide-maskawa,Toshihide Maskawa,1940,PHYSICIST,Japan,M,63,69.39,https://en.wikipedia.org/?curid=10899167,unresearched,unverified_candidate,Ranked for research discovery; HPI is not evidence of early success.
232,candidate-0232-jacky-ickx,Jacky Ickx,1945,RACING DRIVER,Belgium,M,35,71.13,https://en.wikipedia.org/?curid=159975,unresearched,unverified_candidate,Ranked for research discovery; HPI is not evidence of early success.
337,candidate-0337-heidi-klum,Heidi Klum,1973,MODEL,Germany,F,70,66.33,https://en.wikipedia.org/?curid=276356,unresearched,unverified_candidate,Ranked for research discovery; HPI is not evidence of early success.
168,candidate-0168-rainer-werner-fassbinder,Rainer Werner Fassbinder,1945,FILM DIRECTOR,Germany,M,59,74.27,https://en.wikipedia.org/?curid=81586,unresearched,unverified_candidate,Ranked for research discovery; HPI is not evidence of early success.
166,candidate-0166-karl-heinz-rummenigge,Karl-Heinz Rummenigge,1955,SOCCER PLAYER,Germany,M,55,74.28,https://en.wikipedia.org/?curid=615848,unresearched,unverified_candidate,Ranked for research discovery; HPI is not evidence of early success.
94,candidate-0094-terry-pratchett,Terry Pratchett,1948,WRITER,United Kingdom,M,76,78.12,https://en.wikipedia.org/?curid=30029,unresearched,unverified_candidate,Ranked for research discovery; HPI is not evidence of early success.
