candidate_rank,candidate_id,name,birth_year,occupation,country_name,gender,wikipedia_languages,hpi,source_record_url,milestone_by_26_status,research_status,selection_note
42,candidate-0042-jean-reno,Jean Reno,1948,ACTOR,Morocco,M,73,80.92,https://en.wikipedia.org/?curid=38253,unresearched,unverified_candidate,Ranked for research discovery; HPI is not evidence of early success.
271,candidate-0271-maye-musk,Maye Musk,1948,MODEL,Canada,F,26,69.31,https://en.wikipedia.org/?curid=50399439,unresearched,unverified_candidate,Ranked for research discovery; HPI is not evidence of early success.
96,candidate-0096-george-harrison,George Harrison,1943,MUSICIAN,United Kingdom,M,107,78.02,https://en.wikipedia.org/?curid=12731,unresearched,unverified_candidate,Ranked for research discovery; HPI is not evidence of early success.
40,candidate-0040-niki-lauda,Niki Lauda,1949,RACING DRIVER,Austria,M,71,81.34,https://en.wikipedia.org/?curid=40486,unresearched,unverified_candidate,Ranked for research discovery; HPI is not evidence of early success.
51,candidate-0051-david-bowie,David Bowie,1947,SINGER,United Kingdom,M,116,80.18,https://en.wikipedia.org/?curid=8786,unresearched,unverified_candidate,Ranked for research discovery; HPI is not evidence of early success.
156,candidate-0156-muhammad-yunus,Muhammad Yunus,1940,BUSINESSPERSON,Bangladesh,M,104,74.95,https://en.wikipedia.org/?curid=548105,unresearched,unverified_candidate,Ranked for research discovery; HPI is not evidence of early success.
255,candidate-0255-andrew-wiles,Andrew Wiles,1953,MATHEMATICIAN,Germany,M,62,69.99,https://en.wikipedia.org/?curid=2027,unresearched,unverified_candidate,Ranked for research discovery; HPI is not evidence of early success.
164,candidate-0164-salman-rushdie,Salman Rushdie,1947,WRITER,India,M,98,74.40,https://en.wikipedia.org/?curid=28722,unresearched,unverified_candidate,Ranked for research discovery; HPI is not evidence of early success.
216,candidate-0216-jochen-rindt,Jochen Rindt,1942,RACING DRIVER,Germany,M,46,71.95,https://en.wikipedia.org/?curid=45388,unresearched,unverified_candidate,Ranked for research discovery; HPI is not evidence of early success.
77,candidate-0077-andrew-lloyd-webber,Andrew Lloyd Webber,1948,COMPOSER,United Kingdom,M,64,78.83,https://en.wikipedia.org/?curid=54764,unresearched,unverified_candidate,Ranked for research discovery; HPI is not evidence of early success.
161,candidate-0161-roberto-carlos,Roberto Carlos,1973,SOCCER PLAYER,Brazil,M,79,74.66,https://en.wikipedia.org/?curid=454123,unresearched,unverified_candidate,Ranked for research discovery; HPI is not evidence of early success.
262,candidate-0262-anton-zeilinger,Anton Zeilinger,1945,PHYSICIST,Austria,M,52,69.76,https://en.wikipedia.org/?curid=918635,unresearched,unverified_candidate,Ranked for research discovery; HPI is not evidence of early success.
