candidate_rank,candidate_id,name,birth_year,occupation,country_name,gender,wikipedia_languages,hpi,source_record_url,milestone_by_26_status,research_status,selection_note
136,candidate-0136-benny-andersson,Benny Andersson,1946,MUSICIAN,Sweden,M,57,76.02,https://en.wikipedia.org/?curid=3741,unresearched,unverified_candidate,Ranked for research discovery; HPI is not evidence of early success.
310,candidate-0310-rubens-barrichello,Rubens Barrichello,1972,RACING DRIVER,Brazil,M,57,67.51,https://en.wikipedia.org/?curid=252989,unresearched,unverified_candidate,Ranked for research discovery; HPI is not evidence of early success.
177,candidate-0177-henning-mankell,Henning Mankell,1948,WRITER,Sweden,M,54,73.84,https://en.wikipedia.org/?curid=259069,unresearched,unverified_candidate,Ranked for research discovery; HPI is not evidence of early success.
184,candidate-0184-paolo-rossi,Paolo Rossi,1956,SOCCER PLAYER,Italy,M,63,73.58,https://en.wikipedia.org/?curid=615871,unresearched,unverified_candidate,Ranked for research discovery; HPI is not evidence of early success.
50,candidate-0050-julio-iglesias,Julio Iglesias,1943,SINGER,Spain,M,79,80.18,https://en.wikipedia.org/?curid=19554473,unresearched,unverified_candidate,Ranked for research discovery; HPI is not evidence of early success.
195,candidate-0195-françoise-barré-sinoussi,Françoise Barré-Sinoussi,1947,BIOLOGIST,France,F,74,73.09,https://en.wikipedia.org/?curid=19632164,unresearched,unverified_candidate,Ranked for research discovery; HPI is not evidence of early success.
382,candidate-0382-miki-matsubara,Miki Matsubara,1959,COMPOSER,Japan,F,27,64.53,https://en.wikipedia.org/?curid=30139197,unresearched,unverified_candidate,Ranked for research discovery; HPI is not evidence of early success.
391,candidate-0391-grigory-margulis,Grigory Margulis,1946,MATHEMATICIAN,Russia,M,38,64.14,https://en.wikipedia.org/?curid=1104948,unresearched,unverified_candidate,Ranked for research discovery; HPI is not evidence of early success.
173,candidate-0173-björn-borg,Björn Borg,1956,TENNIS PLAYER,Sweden,M,76,74.07,https://en.wikipedia.org/?curid=4601,unresearched,unverified_candidate,Ranked for research discovery; HPI is not evidence of early success.
111,candidate-0111-agnetha-fältskog,Agnetha Fältskog,1950,SINGER,Sweden,F,75,76.85,https://en.wikipedia.org/?curid=212686,unresearched,unverified_candidate,Ranked for research discovery; HPI is not evidence of early success.
80,candidate-0080-brian-johnson,Brian Johnson,1947,SINGER,United Kingdom,M,44,78.66,https://en.wikipedia.org/?curid=548242,unresearched,unverified_candidate,Ranked for research discovery; HPI is not evidence of early success.
366,candidate-0366-salvatore-garau,Salvatore Garau,1953,SCULPTOR,Italy,M,33,65.10,https://en.wikipedia.org/?curid=44409003,unresearched,unverified_candidate,Ranked for research discovery; HPI is not evidence of early success.
