candidate_rank,candidate_id,name,birth_year,occupation,country_name,gender,wikipedia_languages,hpi,source_record_url,milestone_by_26_status,research_status,selection_note
314,candidate-0314-toyo-ito,Toyo Ito,1941,ARCHITECT,South Korea,M,38,67.34,https://en.wikipedia.org/?curid=1265795,unresearched,unverified_candidate,Ranked for research discovery; HPI is not evidence of early success.
7,candidate-0007-bob-marley,Bob Marley,1945,MUSICIAN,Jamaica,M,132,87.58,https://en.wikipedia.org/?curid=8239846,unresearched,unverified_candidate,Ranked for research discovery; HPI is not evidence of early success.
398,candidate-0398-kerry-melville,Kerry Melville,1947,TENNIS PLAYER,Australia,F,28,63.87,https://en.wikipedia.org/?curid=2009095,unresearched,unverified_candidate,Ranked for research discovery; HPI is not evidence of early success.
282,candidate-0282-hartmut-michel,Hartmut Michel,1948,CHEMIST,Germany,M,48,68.68,https://en.wikipedia.org/?curid=1322983,unresearched,unverified_candidate,Ranked for research discovery; HPI is not evidence of early success.
110,candidate-0110-ringo-starr,Ringo Starr,1940,MUSICIAN,United Kingdom,M,102,76.87,https://en.wikipedia.org/?curid=25832,unresearched,unverified_candidate,Ranked for research discovery; HPI is not evidence of early success.
150,candidate-0150-rivellino,Rivellino,1946,SOCCER PLAYER,Brazil,M,61,75.24,https://en.wikipedia.org/?curid=702069,unresearched,unverified_candidate,Ranked for research discovery; HPI is not evidence of early success.
179,candidate-0179-lothar-matthäus,Lothar Matthäus,1961,SOCCER PLAYER,Germany,M,76,73.76,https://en.wikipedia.org/?curid=475445,unresearched,unverified_candidate,Ranked for research discovery; HPI is not evidence of early success.
114,candidate-0114-gianni-versace,Gianni Versace,1946,DESIGNER,Italy,M,57,76.76,https://en.wikipedia.org/?curid=318870,unresearched,unverified_candidate,Ranked for research discovery; HPI is not evidence of early success.
20,candidate-0020-franz-beckenbauer,Franz Beckenbauer,1945,SOCCER PLAYER,Germany,M,97,83.54,https://en.wikipedia.org/?curid=152680,unresearched,unverified_candidate,Ranked for research discovery; HPI is not evidence of early success.
251,candidate-0251-svante-pääbo,Svante Pääbo,1955,BIOLOGIST,Sweden,M,65,70.18,https://en.wikipedia.org/?curid=73016,unresearched,unverified_candidate,Ranked for research discovery; HPI is not evidence of early success.
119,candidate-0119-j-k-rowling,J. K. Rowling,1965,WRITER,United Kingdom,F,133,76.63,https://en.wikipedia.org/?curid=16027,unresearched,unverified_candidate,Ranked for research discovery; HPI is not evidence of early success.
248,candidate-0248-steffi-graf,Steffi Graf,1969,TENNIS PLAYER,Germany,F,82,70.36,https://en.wikipedia.org/?curid=164640,unresearched,unverified_candidate,Ranked for research discovery; HPI is not evidence of early success.
