candidate_rank,candidate_id,name,birth_year,occupation,country_name,gender,wikipedia_languages,hpi,source_record_url,milestone_by_26_status,research_status,selection_note
140,candidate-0140-j-m-g-le-clézio,J. M. G. Le Clézio,1940,WRITER,France,M,94,75.61,https://en.wikipedia.org/?curid=881804,unresearched,unverified_candidate,Ranked for research discovery; HPI is not evidence of early success.
222,candidate-0222-klaus-von-klitzing,Klaus von Klitzing,1943,PHYSICIST,Poland,M,68,71.64,https://en.wikipedia.org/?curid=670471,unresearched,unverified_candidate,Ranked for research discovery; HPI is not evidence of early success.
295,candidate-0295-arieh-warshel,Arieh Warshel,1940,CHEMIST,Israel,M,53,68.01,https://en.wikipedia.org/?curid=12835538,unresearched,unverified_candidate,Ranked for research discovery; HPI is not evidence of early success.
356,candidate-0356-paloma-picasso,Paloma Picasso,1949,PAINTER,France,F,29,65.52,https://en.wikipedia.org/?curid=4118213,unresearched,unverified_candidate,Ranked for research discovery; HPI is not evidence of early success.
219,candidate-0219-dietrich-mateschitz,Dietrich Mateschitz,1944,BUSINESSPERSON,Austria,M,40,71.79,https://en.wikipedia.org/?curid=1291735,unresearched,unverified_candidate,Ranked for research discovery; HPI is not evidence of early success.
284,candidate-0284-jochen-mass,Jochen Mass,1946,RACING DRIVER,Germany,M,30,68.56,https://en.wikipedia.org/?curid=1226327,unresearched,unverified_candidate,Ranked for research discovery; HPI is not evidence of early success.
134,candidate-0134-patrick-modiano,Patrick Modiano,1945,WRITER,France,M,92,76.09,https://en.wikipedia.org/?curid=6731930,unresearched,unverified_candidate,Ranked for research discovery; HPI is not evidence of early success.
97,candidate-0097-zico,Zico,1953,SOCCER PLAYER,Brazil,M,71,77.97,https://en.wikipedia.org/?curid=615810,unresearched,unverified_candidate,Ranked for research discovery; HPI is not evidence of early success.
12,candidate-0012-ivana-trump,Ivana Trump,1949,BUSINESSPERSON,Czechia,F,56,85.70,https://en.wikipedia.org/?curid=1057887,unresearched,unverified_candidate,Ranked for research discovery; HPI is not evidence of early success.
265,candidate-0265-jordi-savall,Jordi Savall,1941,COMPOSER,Spain,M,38,69.64,https://en.wikipedia.org/?curid=885181,unresearched,unverified_candidate,Ranked for research discovery; HPI is not evidence of early success.
321,candidate-0321-sigmar-polke,Sigmar Polke,1941,PAINTER,Germany,M,36,66.96,https://en.wikipedia.org/?curid=1129809,unresearched,unverified_candidate,Ranked for research discovery; HPI is not evidence of early success.
70,candidate-0070-harvey-weinstein,Harvey Weinstein,1952,PRODUCER,United States,M,54,78.95,https://en.wikipedia.org/?curid=1624086,unresearched,unverified_candidate,Ranked for research discovery; HPI is not evidence of early success.
