candidate_rank,candidate_id,name,birth_year,occupation,country_name,gender,wikipedia_languages,hpi,source_record_url,milestone_by_26_status,research_status,selection_note
9,candidate-0009-bruce-lee,Bruce Lee,1940,ACTOR,United States,M,128,86.28,https://en.wikipedia.org/?curid=37313,unresearched,unverified_candidate,Ranked for research discovery; HPI is not evidence of early success.
370,candidate-0370-robert-cailliau,Robert Cailliau,1947,INVENTOR,Belgium,M,29,64.78,https://en.wikipedia.org/?curid=1058965,unresearched,unverified_candidate,Ranked for research discovery; HPI is not evidence of early success.
178,candidate-0178-ronaldinho,Ronaldinho,1980,SOCCER PLAYER,Brazil,M,95,73.81,https://en.wikipedia.org/?curid=524577,unresearched,unverified_candidate,Ranked for research discovery; HPI is not evidence of early success.
383,candidate-0383-ken-kutaragi,Ken Kutaragi,1950,COMPUTER SCIENTIST,Japan,M,24,64.46,https://en.wikipedia.org/?curid=510275,unresearched,unverified_candidate,Ranked for research discovery; HPI is not evidence of early success.
298,candidate-0298-vitali-klitschko,Vitali Klitschko,1971,BOXER,Kyrgyzstan,M,56,67.96,https://en.wikipedia.org/?curid=555483,unresearched,unverified_candidate,Ranked for research discovery; HPI is not evidence of early success.
19,candidate-0019-john-lennon,John Lennon,1940,MUSICIAN,United Kingdom,M,138,83.61,https://en.wikipedia.org/?curid=15852,unresearched,unverified_candidate,Ranked for research discovery; HPI is not evidence of early success.
379,candidate-0379-odd-nerdrum,Odd Nerdrum,1944,PAINTER,Sweden,M,23,64.62,https://en.wikipedia.org/?curid=399296,unresearched,unverified_candidate,Ranked for research discovery; HPI is not evidence of early success.
277,candidate-0277-ahmed-zewail,Ahmed Zewail,1946,CHEMIST,Egypt,M,68,68.82,https://en.wikipedia.org/?curid=113617,unresearched,unverified_candidate,Ranked for research discovery; HPI is not evidence of early success.
180,candidate-0180-takeshi-kitano,Takeshi Kitano,1947,FILM DIRECTOR,Japan,M,66,73.76,https://en.wikipedia.org/?curid=219948,unresearched,unverified_candidate,Ranked for research discovery; HPI is not evidence of early success.
267,candidate-0267-arthur-b-mcdonald,Arthur B. McDonald,1943,ASTRONOMER,Canada,M,65,69.47,https://en.wikipedia.org/?curid=14031024,unresearched,unverified_candidate,Ranked for research discovery; HPI is not evidence of early success.
142,candidate-0142-sebastião-salgado,Sebastião Salgado,1944,JOURNALIST,Brazil,M,43,75.59,https://en.wikipedia.org/?curid=340954,unresearched,unverified_candidate,Ranked for research discovery; HPI is not evidence of early success.
263,candidate-0263-h-r-giger,H. R. Giger,1940,PAINTER,Switzerland,M,38,69.74,https://en.wikipedia.org/?curid=13713,unresearched,unverified_candidate,Ranked for research discovery; HPI is not evidence of early success.
