candidate_rank,candidate_id,name,birth_year,occupation,country_name,gender,wikipedia_languages,hpi,source_record_url,milestone_by_26_status,research_status,selection_note
57,candidate-0057-paul-mccartney,Paul McCartney,1942,MUSICIAN,United Kingdom,M,124,79.53,https://en.wikipedia.org/?curid=13736167,unresearched,unverified_candidate,Ranked for research discovery; HPI is not evidence of early success.
25,candidate-0025-george-r-r-martin,George R. R. Martin,1948,WRITER,United States,M,91,82.87,https://en.wikipedia.org/?curid=12300,unresearched,unverified_candidate,Ranked for research discovery; HPI is not evidence of early success.
47,candidate-0047-bruce-willis,Bruce Willis,1955,ACTOR,Germany,M,104,80.48,https://en.wikipedia.org/?curid=64673,unresearched,unverified_candidate,Ranked for research discovery; HPI is not evidence of early success.
253,candidate-0253-giacomo-agostini,Giacomo Agostini,1942,RACING DRIVER,Italy,M,26,70.07,https://en.wikipedia.org/?curid=1706281,unresearched,unverified_candidate,Ranked for research discovery; HPI is not evidence of early success.
261,candidate-0261-mario-botta,Mario Botta,1943,ARCHITECT,Switzerland,M,38,69.76,https://en.wikipedia.org/?curid=19958,unresearched,unverified_candidate,Ranked for research discovery; HPI is not evidence of early success.
71,candidate-0071-demis-roussos,Demis Roussos,1946,SINGER,Egypt,M,63,78.95,https://en.wikipedia.org/?curid=592734,unresearched,unverified_candidate,Ranked for research discovery; HPI is not evidence of early success.
392,candidate-0392-arvydas-sabonis,Arvydas Sabonis,1964,BASKETBALL PLAYER,Lithuania,M,51,64.09,https://en.wikipedia.org/?curid=679859,unresearched,unverified_candidate,Ranked for research discovery; HPI is not evidence of early success.
338,candidate-0338-miguel-induráin,Miguel Induráin,1964,CYCLIST,Spain,M,59,66.23,https://en.wikipedia.org/?curid=470232,unresearched,unverified_candidate,Ranked for research discovery; HPI is not evidence of early success.
205,candidate-0205-lars-von-trier,Lars von Trier,1956,FILM DIRECTOR,Denmark,M,69,72.79,https://en.wikipedia.org/?curid=17917,unresearched,unverified_candidate,Ranked for research discovery; HPI is not evidence of early success.
220,candidate-0220-ralph-m-steinman,Ralph M. Steinman,1943,BIOLOGIST,Canada,M,55,71.77,https://en.wikipedia.org/?curid=13305393,unresearched,unverified_candidate,Ranked for research discovery; HPI is not evidence of early success.
135,candidate-0135-luis-enrique,Luis Enrique,1970,SOCCER PLAYER,Spain,M,61,76.04,https://en.wikipedia.org/?curid=616593,unresearched,unverified_candidate,Ranked for research discovery; HPI is not evidence of early success.
276,candidate-0276-miuccia-prada,Miuccia Prada,1949,DESIGNER,Italy,F,35,68.88,https://en.wikipedia.org/?curid=3284135,unresearched,unverified_candidate,Ranked for research discovery; HPI is not evidence of early success.
