candidate_rank,candidate_id,name,birth_year,occupation,country_name,gender,wikipedia_languages,hpi,source_record_url,milestone_by_26_status,research_status,selection_note
28,candidate-0028-diego-maradona,Diego Maradona,1960,SOCCER PLAYER,Argentina,M,142,82.55,https://en.wikipedia.org/?curid=8485,unresearched,unverified_candidate,Ranked for research discovery; HPI is not evidence of early success.
234,candidate-0234-ronnie-peterson,Ronnie Peterson,1944,RACING DRIVER,Sweden,M,35,71.04,https://en.wikipedia.org/?curid=387446,unresearched,unverified_candidate,Ranked for research discovery; HPI is not evidence of early success.
130,candidate-0130-isabel-allende,Isabel Allende,1942,WRITER,Peru,F,73,76.20,https://en.wikipedia.org/?curid=157994,unresearched,unverified_candidate,Ranked for research discovery; HPI is not evidence of early success.
92,candidate-0092-svetlana-alexievich,Svetlana Alexievich,1948,WRITER,Ukraine,F,98,78.14,https://en.wikipedia.org/?curid=8207719,unresearched,unverified_candidate,Ranked for research discovery; HPI is not evidence of early success.
257,candidate-0257-evonne-goolagong-cawley,Evonne Goolagong Cawley,1951,TENNIS PLAYER,Australia,F,46,69.92,https://en.wikipedia.org/?curid=258756,unresearched,unverified_candidate,Ranked for research discovery; HPI is not evidence of early success.
287,candidate-0287-jody-scheckter,Jody Scheckter,1950,RACING DRIVER,South Africa,M,45,68.46,https://en.wikipedia.org/?curid=243054,unresearched,unverified_candidate,Ranked for research discovery; HPI is not evidence of early success.
2,candidate-0002-al-pacino,Al Pacino,1940,ACTOR,United States,M,122,89.27,https://en.wikipedia.org/?curid=41906,unresearched,unverified_candidate,Ranked for research discovery; HPI is not evidence of early success.
326,candidate-0326-claudia-schiffer,Claudia Schiffer,1970,MODEL,Germany,F,70,66.65,https://en.wikipedia.org/?curid=88048,unresearched,unverified_candidate,Ranked for research discovery; HPI is not evidence of early success.
81,candidate-0081-zinedine-zidane,Zinedine Zidane,1972,SOCCER PLAYER,France,M,119,78.64,https://en.wikipedia.org/?curid=77880,unresearched,unverified_candidate,Ranked for research discovery; HPI is not evidence of early success.
223,candidate-0223-jules-a-hoffmann,Jules A. Hoffmann,1941,BIOLOGIST,Luxembourg,M,54,71.62,https://en.wikipedia.org/?curid=14449397,unresearched,unverified_candidate,Ranked for research discovery; HPI is not evidence of early success.
341,candidate-0341-sudha-murty,Sudha Murty,1950,COMPUTER SCIENTIST,India,F,30,66.17,https://en.wikipedia.org/?curid=1064638,unresearched,unverified_candidate,Ranked for research discovery; HPI is not evidence of early success.
399,candidate-0399-nikola-jokić,Nikola Jokić,1995,BASKETBALL PLAYER,Serbia,M,46,63.84,https://en.wikipedia.org/?curid=43155876,unresearched,unverified_candidate,Ranked for research discovery; HPI is not evidence of early success.
