candidate_rank,candidate_id,name,birth_year,occupation,country_name,gender,wikipedia_languages,hpi,source_record_url,milestone_by_26_status,research_status,selection_note
68,candidate-0068-alan-rickman,Alan Rickman,1946,ACTOR,United Kingdom,M,84,79.04,https://en.wikipedia.org/?curid=39879,unresearched,unverified_candidate,Ranked for research discovery; HPI is not evidence of early success.
43,candidate-0043-richard-stallman,Richard Stallman,1953,COMPUTER SCIENTIST,United States,M,107,80.58,https://en.wikipedia.org/?curid=3434143,unresearched,unverified_candidate,Ranked for research discovery; HPI is not evidence of early success.
396,candidate-0396-john-walker,John Walker,1952,ATHLETE,New Zealand,M,25,63.96,https://en.wikipedia.org/?curid=62438,unresearched,unverified_candidate,Ranked for research discovery; HPI is not evidence of early success.
122,candidate-0122-venkatraman-ramakrishnan,Venkatraman Ramakrishnan,1952,CHEMIST,India,M,70,76.44,https://en.wikipedia.org/?curid=3421751,unresearched,unverified_candidate,Ranked for research discovery; HPI is not evidence of early success.
169,candidate-0169-elena-ferrante,Elena Ferrante,1943,WRITER,Italy,F,42,74.21,https://en.wikipedia.org/?curid=31625302,unresearched,unverified_candidate,Ranked for research discovery; HPI is not evidence of early success.
211,candidate-0211-novak-djokovic,Novak Djokovic,1987,TENNIS PLAYER,Serbia,M,135,72.30,https://en.wikipedia.org/?curid=16100029,unresearched,unverified_candidate,Ranked for research discovery; HPI is not evidence of early success.
273,candidate-0273-pierre-agostini,Pierre Agostini,1941,PHYSICIST,Tunisia,M,45,68.95,https://en.wikipedia.org/?curid=74968668,unresearched,unverified_candidate,Ranked for research discovery; HPI is not evidence of early success.
197,candidate-0197-pina-bausch,Pina Bausch,1940,DANCER,Germany,F,45,73.09,https://en.wikipedia.org/?curid=2317680,unresearched,unverified_candidate,Ranked for research discovery; HPI is not evidence of early success.
266,candidate-0266-serge-haroche,Serge Haroche,1944,PHYSICIST,Morocco,M,64,69.50,https://en.wikipedia.org/?curid=14661857,unresearched,unverified_candidate,Ranked for research discovery; HPI is not evidence of early success.
318,candidate-0318-mikhail-leonidovich-gromov,Mikhail Leonidovich Gromov,1943,MATHEMATICIAN,Russia,M,38,67.11,https://en.wikipedia.org/?curid=771562,unresearched,unverified_candidate,Ranked for research discovery; HPI is not evidence of early success.
18,candidate-0018-robert-de-niro,Robert De Niro,1943,ACTOR,United States,M,123,83.81,https://en.wikipedia.org/?curid=20913302,unresearched,unverified_candidate,Ranked for research discovery; HPI is not evidence of early success.
209,candidate-0209-antonio-inoki,Antonio Inoki,1943,WRESTLER,Japan,M,33,72.34,https://en.wikipedia.org/?curid=689992,unresearched,unverified_candidate,Ranked for research discovery; HPI is not evidence of early success.
