candidate_rank,candidate_id,name,birth_year,occupation,country_name,gender,wikipedia_languages,hpi,source_record_url,milestone_by_26_status,research_status,selection_note
89,candidate-0089-michel-platini,Michel Platini,1955,SOCCER PLAYER,France,M,91,78.26,https://en.wikipedia.org/?curid=214478,unresearched,unverified_candidate,Ranked for research discovery; HPI is not evidence of early success.
386,candidate-0386-enrico-bombieri,Enrico Bombieri,1940,MATHEMATICIAN,Italy,M,39,64.36,https://en.wikipedia.org/?curid=10475,unresearched,unverified_candidate,Ranked for research discovery; HPI is not evidence of early success.
27,candidate-0027-ayrton-senna,Ayrton Senna,1960,RACING DRIVER,Brazil,M,90,82.72,https://en.wikipedia.org/?curid=146638,unresearched,unverified_candidate,Ranked for research discovery; HPI is not evidence of early success.
73,candidate-0073-liam-neeson,Liam Neeson,1952,ACTOR,United Kingdom,M,87,78.88,https://en.wikipedia.org/?curid=64182,unresearched,unverified_candidate,Ranked for research discovery; HPI is not evidence of early success.
181,candidate-0181-nadia-comăneci,Nadia Comăneci,1961,GYMNAST,Romania,F,78,73.73,https://en.wikipedia.org/?curid=74326,unresearched,unverified_candidate,Ranked for research discovery; HPI is not evidence of early success.
32,candidate-0032-tom-jones,Tom Jones,1940,SINGER,United Kingdom,M,58,82.08,https://en.wikipedia.org/?curid=45968,unresearched,unverified_candidate,Ranked for research discovery; HPI is not evidence of early success.
327,candidate-0327-ben-feringa,Ben Feringa,1951,CHEMIST,Netherlands,M,55,66.64,https://en.wikipedia.org/?curid=44954369,unresearched,unverified_candidate,Ranked for research discovery; HPI is not evidence of early success.
131,candidate-0131-yoshinori-ohsumi,Yoshinori Ohsumi,1945,BIOLOGIST,Japan,M,69,76.17,https://en.wikipedia.org/?curid=37674837,unresearched,unverified_candidate,Ranked for research discovery; HPI is not evidence of early success.
128,candidate-0128-andré-rieu,André Rieu,1949,MUSICIAN,Netherlands,M,44,76.28,https://en.wikipedia.org/?curid=1351589,unresearched,unverified_candidate,Ranked for research discovery; HPI is not evidence of early success.
124,candidate-0124-james-hunt,James Hunt,1947,RACING DRIVER,United Kingdom,M,51,76.33,https://en.wikipedia.org/?curid=287740,unresearched,unverified_candidate,Ranked for research discovery; HPI is not evidence of early success.
249,candidate-0249-carla-bruni,Carla Bruni,1967,MODEL,Italy,F,68,70.20,https://en.wikipedia.org/?curid=1086479,unresearched,unverified_candidate,Ranked for research discovery; HPI is not evidence of early success.
334,candidate-0334-krešimir-ćosić,Krešimir Ćosić,1948,BASKETBALL PLAYER,Croatia,M,31,66.35,https://en.wikipedia.org/?curid=436819,unresearched,unverified_candidate,Ranked for research discovery; HPI is not evidence of early success.
