candidate_rank,candidate_id,name,birth_year,occupation,country_name,gender,wikipedia_languages,hpi,source_record_url,milestone_by_26_status,research_status,selection_note
237,candidate-0237-christiane-nüsslein-volhard,Christiane Nüsslein-Volhard,1942,BIOLOGIST,Germany,F,65,70.90,https://en.wikipedia.org/?curid=222990,unresearched,unverified_candidate,Ranked for research discovery; HPI is not evidence of early success.
324,candidate-0324-jan-kodeš,Jan Kodeš,1946,TENNIS PLAYER,Czechia,M,36,66.74,https://en.wikipedia.org/?curid=460774,unresearched,unverified_candidate,Ranked for research discovery; HPI is not evidence of early success.
395,candidate-0395-vasily-alekseyev,Vasily Alekseyev,1942,ATHLETE,Russia,M,30,63.97,https://en.wikipedia.org/?curid=172536,unresearched,unverified_candidate,Ranked for research discovery; HPI is not evidence of early success.
274,candidate-0274-gerhard-berger,Gerhard Berger,1959,RACING DRIVER,Austria,M,43,68.93,https://en.wikipedia.org/?curid=343833,unresearched,unverified_candidate,Ranked for research discovery; HPI is not evidence of early success.
88,candidate-0088-mark-knopfler,Mark Knopfler,1949,MUSICIAN,United Kingdom,M,52,78.32,https://en.wikipedia.org/?curid=199158,unresearched,unverified_candidate,Ranked for research discovery; HPI is not evidence of early success.
312,candidate-0312-rené-arnoux,René Arnoux,1948,RACING DRIVER,France,M,32,67.40,https://en.wikipedia.org/?curid=763767,unresearched,unverified_candidate,Ranked for research discovery; HPI is not evidence of early success.
37,candidate-0037-stephen-king,Stephen King,1947,WRITER,United States,M,111,81.49,https://en.wikipedia.org/?curid=26954,unresearched,unverified_candidate,Ranked for research discovery; HPI is not evidence of early success.
137,candidate-0137-david-gilmour,David Gilmour,1946,MUSICIAN,United Kingdom,M,64,75.78,https://en.wikipedia.org/?curid=175946,unresearched,unverified_candidate,Ranked for research discovery; HPI is not evidence of early success.
108,candidate-0108-cesária-évora,Cesária Évora,1941,SINGER,Cabo Verde,F,65,77.35,https://en.wikipedia.org/?curid=8611104,unresearched,unverified_candidate,Ranked for research discovery; HPI is not evidence of early success.
182,candidate-0182-javier-solana,Javier Solana,1942,PHYSICIST,Spain,M,49,73.63,https://en.wikipedia.org/?curid=391110,unresearched,unverified_candidate,Ranked for research discovery; HPI is not evidence of early success.
190,candidate-0190-antonín-panenka,Antonín Panenka,1948,SOCCER PLAYER,Czechia,M,45,73.34,https://en.wikipedia.org/?curid=1939273,unresearched,unverified_candidate,Ranked for research discovery; HPI is not evidence of early success.
84,candidate-0084-bernardo-bertolucci,Bernardo Bertolucci,1941,FILM DIRECTOR,Italy,M,80,78.50,https://en.wikipedia.org/?curid=50422,unresearched,unverified_candidate,Ranked for research discovery; HPI is not evidence of early success.
