candidate_rank,candidate_id,name,birth_year,occupation,country_name,gender,wikipedia_languages,hpi,source_record_url,milestone_by_26_status,research_status,selection_note
39,candidate-0039-eusébio,Eusébio,1942,SOCCER PLAYER,Mozambique,M,88,81.41,https://en.wikipedia.org/?curid=23552524,unresearched,unverified_candidate,Ranked for research discovery; HPI is not evidence of early success.
339,candidate-0339-anatoly-fomenko,Anatoly Fomenko,1945,MATHEMATICIAN,Ukraine,M,38,66.20,https://en.wikipedia.org/?curid=649501,unresearched,unverified_candidate,Ranked for research discovery; HPI is not evidence of early success.
348,candidate-0348-viktor-saneyev,Viktor Saneyev,1945,ATHLETE,,M,37,65.80,https://en.wikipedia.org/?curid=3020011,unresearched,unverified_candidate,Ranked for research discovery; HPI is not evidence of early success.
365,candidate-0365-mauricio-funes,Mauricio Funes,1959,JOURNALIST,El Salvador,M,50,65.11,https://en.wikipedia.org/?curid=13494617,unresearched,unverified_candidate,Ranked for research discovery; HPI is not evidence of early success.
44,candidate-0044-vince-mcmahon,Vince McMahon,1945,BUSINESSPERSON,United States,M,49,80.55,https://en.wikipedia.org/?curid=303951,unresearched,unverified_candidate,Ranked for research discovery; HPI is not evidence of early success.
218,candidate-0218-isabella-rossellini,Isabella Rossellini,1952,MODEL,Italy,F,55,71.80,https://en.wikipedia.org/?curid=67992,unresearched,unverified_candidate,Ranked for research discovery; HPI is not evidence of early success.
100,candidate-0100-cristiano-ronaldo,Cristiano Ronaldo,1985,SOCCER PLAYER,Portugal,M,174,77.77,https://en.wikipedia.org/?curid=623737,unresearched,unverified_candidate,Ranked for research discovery; HPI is not evidence of early success.
54,candidate-0054-lemmy,Lemmy,1945,MUSICIAN,United Kingdom,M,61,79.99,https://en.wikipedia.org/?curid=18642,unresearched,unverified_candidate,Ranked for research discovery; HPI is not evidence of early success.
272,candidate-0272-carlos-reutemann,Carlos Reutemann,1942,RACING DRIVER,Argentina,M,37,69.28,https://en.wikipedia.org/?curid=7859379,unresearched,unverified_candidate,Ranked for research discovery; HPI is not evidence of early success.
170,candidate-0170-santiago-calatrava,Santiago Calatrava,1951,ARCHITECT,Spain,M,68,74.12,https://en.wikipedia.org/?curid=229656,unresearched,unverified_candidate,Ranked for research discovery; HPI is not evidence of early success.
252,candidate-0252-peter-zumthor,Peter Zumthor,1943,ARCHITECT,Switzerland,M,41,70.10,https://en.wikipedia.org/?curid=1021012,unresearched,unverified_candidate,Ranked for research discovery; HPI is not evidence of early success.
78,candidate-0078-alain-prost,Alain Prost,1955,RACING DRIVER,France,M,66,78.82,https://en.wikipedia.org/?curid=36917,unresearched,unverified_candidate,Ranked for research discovery; HPI is not evidence of early success.
